annotation_token,instance_token,sample_token,scene,class,range_m,band_m,lidar_points,radar_points
5d02a38db3bf4dd3a4bbf2967b65046c,70ba34248b2548fd9d7de16f4ef72e62,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,42.69641619482443,0-50,138,1
720ae4c764384f488c073844f18e4b83,7467e2238c26456caba830e6b3db6924,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,75.67997794055309,50-100,302,4
c66ee578fdf24c038c6daf0f8b996fad,74cfefb1cb29461a958e90ed33d99724,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.trailer,144.46711443998055,100-150,11,1
b4ae76bede6a4040962070c1cdb9e466,79b242f303964126a3ea669e8eb1f3ea,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,212.90492737157294,150-400,2,0
4628222b91fc47eda8ad159e4a7e3262,7a115e9067cf4330be78741248f3761b,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,202.0292481391225,150-400,1,0
a396bfaf727d4fd896a34d2dfc25651a,7c2f2c6989b64f9c84f33e9a11788a4f,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,115.53653528537845,100-150,5,0
30ce0b19026949a0b4ae216c7fab9991,8035bb8690cc4608abf0b0a6edf43701,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,51.98711283322935,50-100,554,6
8190473ea8494caeafc15d6456a15ec6,8697c2c62d574e93a32547f0f733a0c3,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,92.05151861537543,50-100,72,1
9cf7008f6f974bb498ff97dddf3c7e05,86fb6ccf1ee94f52bfb21896cb14073c,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,98.48742005721665,50-100,6,0
be71a84ef906453bab7d8100b0a5ad35,87a44f940f194b5e86e6c1fb71a72e51,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,45.26546195623599,0-50,25,0
e509c85fbe1c4a8799144b095e83fe2b,901f5e01554c43c2b0eab9643ae978cb,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,149.5880199759958,100-150,8,0
28aadbb8f9274f95a9b5cb3203a8f814,9193accca6094e55b21b5ac6991a2271,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,183.35321492786636,150-400,4,0
f1d2eb15d70949018c7bcab25ed98450,9be864318acd4b59898703bd5ec97123,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,14.407647524259376,0-50,2418,6
bb8dd4b7fc4044bcaca2454570b03303,9c335b0567ee486499bce0f23d3e4bf5,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,67.35257738725244,50-100,7,0
ec8262b082864e2c916f7b5a486a1c90,9c46b663fce54b1c8132edd058ad1985,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,158.08608980557844,150-400,6,0
fc5fddc3571440a6b3e276901ccdb382,a5bd735b57154902aa24f5c98025dedb,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,61.78874883715281,50-100,146,3
92b1f7b0903e4fc7bf4eb55fe90e36e5,a9f773c8419f4b6a95326a0b89170f5a,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.trailer,195.4076965456534,150-400,38,0
03677b5ecb9e449e9de0d1681b844eb0,b463a2f18eec409ea6755436e9d45ff4,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,36.000303903072684,0-50,825,3
adb1d6c30e5747d08457e36070f66643,b85eea4c42d64806ae81fee78393f30e,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,199.01701124872983,150-400,2,0
207ced760cea4189997e97b2200e841e,bcaf9b1751864e318427ee520d98342a,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,172.18251026859983,150-400,1,0
1ef36525f7c64b0a9cb730e8a69f061e,bd6709c416224c6bb4bdf6b5308110cc,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,137.27666713878438,100-150,10,0
e47de337ff1846cf83a0fccbdf015bbc,bfcb7149257b44888fd37ce4e5716b98,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,139.32985722912673,100-150,14,0
9bf68123e795494f8ff01d7bb226c713,c060a4a8ea034485b41ddc47bfc8a4a1,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,58.147083487208086,50-100,146,0
e64608a790d149478e23b863878e6215,c25eeba9dc35435e82d58f643c470ea2,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.trailer,51.638042561105486,50-100,762,16
e4b7116c04c74ceca498515c8be344fa,c31fd21d9c744d2ba876d7bc29c7a0ae,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,186.77798250220948,150-400,4,1
4f95bfb8f55d41eebbfb0406a8e411b4,c5271d798c5843cf9e6bb7b6232ccffe,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.trailer,45.80229530906931,0-50,28,2
d59221180e5e4610a5eed2bf1001e5bd,d37a1caca086465b81ec18dd46fbf25b,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,human.pedestrian.construction_worker,77.44770282117499,50-100,18,0
55878d507f024045835d9ba958c67528,ded10bd5545048738452b99b08ea99f8,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,136.60188800088739,100-150,2,1
f555a4c91d2e45588ec6e93d4dafe9df,e06eebd3545845b487729f0b1bc0624c,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,120.05066941154203,100-150,23,0
d61cb5219db54f5080d617e4c64bbf4d,e1229daede0341fd83e6f456a42b86a1,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,41.563259317674415,0-50,131,1
b80d2b18c559484a91ff45e70c55f3e6,e43028b21a4444a1a88f10c09e9d137a,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,66.79355264892644,50-100,681,12
18e46fe2b26c404780bedbc6b2226da3,e48c86014e384366a0e822883524ae13,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,40.43718159441717,0-50,325,4
a5dc78d614b34ca793d3d2414c6fcd67,e5da9e06ebb4439d871a95f5a316c477,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,57.93476881311705,50-100,132,3
6acf6e0c706944a2b963ed20758faba8,e6eaecf418d04a81b65a6e4e0984a6f2,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.ego_trailer,5.306708925231431,0-50,4628,6
01d7e5e30cdc40afbd2cc824d834af90,ece88ed1d0a047f4af60e06125d5effd,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,118.95420468900429,100-150,20,0
e69a1d5415744d19b47287fb713ccae4,ed674029ef5a4354a99b90386047bc6c,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,178.29996982129614,150-400,3,0
87eeda40999d42d69ccc08f650ded77e,ee4da6c083f344f2bc0580e5c453d348,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,146.78798158817904,100-150,65,2
0b5db429f064474c91835ba7e8b7063d,f3417d431e004709b22e53f0db881332,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,164.39226691633647,150-400,2,0
e6389dff84994d2a930ba354ad896faf,f3e015e0a85e4307b154029670ee5abd,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,202.73425082977087,150-400,2,0
d78f81046873410d938202bc149e72b0,f6f36e14fc6c4c6d9f91bde4d89c293b,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.construction,70.4664393617942,50-100,427,7
d97567b0556c46c090c2bed58610edd5,f8d5020a33934fb78ab71ca07983d986,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,87.99233887110374,50-100,9,0
373bae44b26d46f4b0405dcbe44716ce,f97ca8d6f3b84a3fb1753ca01654ee01,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,88.2573241745302,50-100,81,3
4163e0e8be63400892ba482ae2b44278,f9f79a679b9f4b0da3bad63ba2bdc554,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,174.44832715551573,150-400,1,0
cb6ba676f7a84ea39ad930a32eb5ecac,fb654b6da6534eecaac0323fa386e7c3,b47fb153d525405b9a0969ed13866d47,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,102.81329220484638,100-150,29,1
9d8c224d7d1345759f1d2e1e3ebe9316,2619facba2fc43838cb901caf8eaf4f6,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,7.085893175923098,0-50,9512,14
da5fc2ddb7fb4df6a3d60430e9520a3d,299af72bc8cb41df93b03b117071d032,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,15.588423457787409,0-50,124,0
4a8ab998b6a84c92b583a51c6471922d,314a5bbfa6a44e7482623413114e54bf,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,11.13378716280788,0-50,1274,14
d910ee69b8a34694aa0fbd4a108ea326,34dd580c62534e9ebfa697f244af3814,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,14.556655237283096,0-50,6032,19
874edde8d48f4013adee42e922923559,3b5df2df52eb4ca7988babe57d160cc1,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,23.306889355344584,0-50,2500,7
ff4c7de66ec945b79076ecc4a8ae1db7,3bb133db7dee4ece9fda03515316cda2,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,18.443810325537033,0-50,1476,5
10cdc3f2df524579b7e8ec07306e85bf,4a3fb6f3fc024e5690aaba92ee264430,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,21.2749694369236,0-50,4099,15
e46e6dd711d14968815421cae514ef9f,531213aa32f6454ca801fe124bc8633e,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,47.15199143954303,0-50,122,1
4f08b26199364a979cc2ec8d622cf823,551955a2133e404f9628f3bd6dcef201,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.ego_trailer,5.4808955286920895,0-50,7701,5
19a5dafe7a4a4a20a5d33d64b958c09f,6ef3a88aa54b462188ad024b478d15d2,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,40.74396905826974,0-50,205,5
a7b098dc66dd41cb9aeb484d5fb1d11d,7501f8bea64e4e7594328b096468ed3d,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,24.539000944812486,0-50,659,2
05413cf74868496bad236bd1ac0ea6a1,7b2d4b1982a248108c8d712ee1470d72,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,25.03873772604629,0-50,1276,13
a4895f1d4da04a499c922f09340bf08e,7ef9eb1f54f74ff89cfcb1f6a173d80b,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,44.739021536977866,0-50,79,1
dce31b4dd63b45099b324a5a20b2a372,83f58a918eb04124a015fa1d974930ed,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,8.431051030010085,0-50,5112,7
0579ac7cb0aa4fbfa0ec31af94ceaea7,9400d155c699409caa066722e178f67f,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,22.584665595781864,0-50,336,1
b3ef5db3b4f949a6afa87826f8e36f80,96978ac9630f41228b2ac6ab5539dc65,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,32.839726792931955,0-50,158,3
7099b9cb03b94fe38b7b200c47910c7a,9caa791504f649619080abb71419f108,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,49.783749412027234,0-50,56,1
aaa8a64985484f68833f91f1de6e7c17,ccd0b351266d40be9fa8ee4792010247,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.truck,18.98819379376325,0-50,4087,7
2dc814562f5a4ab6a7597592f6fcc41e,cd884dbf50d043d1b45f0fca55be4a49,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,39.90316008220966,0-50,16,1
365f3d551d744843bb52a4e5a0d1454f,db09e4184f404ad6aafa3497b889d081,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,14.61528221488987,0-50,4492,20
d4a170f1fc304ff0975db4f03fea4d0b,de6ef93c711a4108a1b58b4d13604de2,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,42.31985913784681,0-50,132,3
5e5a624358ff43d29854d0cff6df26df,e1d9dc2fd2bb4506ae63939bc2d933e9,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.trailer,17.656694517424302,0-50,642,11
a529cacbf3644d6cb26c8ec2d54534b3,e5ec624033f743ffadb97313d9fbbb16,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,human.pedestrian.adult,11.00375224593237,0-50,21,0
a4df6a6cf9754190833bf6e1d3f4ea65,ed3de1f6e3664df49e6c71e22a2b5c39,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,32.58235117325629,0-50,140,2
6f90841888654eddbb2cb7133a80aa92,f065fa84982148d5b059a8770c4d352d,b4d713a4172242c2851e8281de40e92e,scene-0044384af3d8494e913fb8b14915239e-3,vehicle.car,31.903395661737246,0-50,279,5
54fc2fb190bd4d32ac2b50fa25d3fb8d,01a56c8cd5ab4b8cb0b9e5303a406be8,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,69.6204160565931,50-100,2,1
5a9723e89f194a1ab4e94968ede1e32b,0236c7823cd449929ff78d0bd9840089,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.bicycle,22.092339156874516,0-50,258,0
f3df680f17c34b6bbb001621f74d1966,0c948cb49ba04e51b79c4c390aa347b5,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,56.87815802398687,50-100,23,1
74142d57f37b4346a4c2f3320d79f197,0d90bba9194a47aaadd1e40b23c39a8e,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,32.37859994078401,0-50,19,0
3798de3eb7ac469986accdc0f23713ff,0edaae7e392c420da7603aca79bc21f1,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,21.709813920065514,0-50,1582,5
f18127d757ff479c99c2d95181ad92ad,113d2e278fc742aa8cbcbbd13d195f77,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,45.51930069740859,0-50,164,0
a25f1bc3cab14ef5b90c3685941b96d0,1a061f3d7a414393830812f1f627e8cb,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,33.975208462780316,0-50,3999,5
7b603e269e2744cfbaea045af7809a16,20ea1db0b34349018e5d4c6d7af30c77,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,46.73742486053389,0-50,151,3
7094e66afc5543efa81dfae1031749e8,216fd4fa49df42c183beffde8c497a2c,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,42.00232155044527,0-50,36,2
64c4320bd2814a668dd1cc397c6beb04,22a3df11d5854477adf2f70d15afbb15,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,37.958737500163494,0-50,82,2
4a5e196a527e427db39bc11d2a226f22,27d51e7eda2c4882accf00dd31e5c1dd,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,65.44451691132912,50-100,7,0
d6603479114d42ed98dfcabe24d81736,32a9c22b684b44a083dffab82cde619f,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,58.364886913966,50-100,31,1
7cb2e47588b74b0bb51fade66e4c405f,38dde7e88fce4488a50e965082510ce9,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.ego_trailer,4.418375902560797,0-50,4373,5
827a7de7c81c414b85b2dc9343396eb0,399caeed820849edbb6119983881a288,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,9.853539768200314,0-50,352,0
25174ad6037c42f2900abe969ff4cb98,3b33968e84b24fcf8c94ee59a8310bf6,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.trailer,120.14117630261742,100-150,18,1
417e8a9503a441fd9fd7d11f72f1d2e8,3e9f9180fb2e4686899e622b710d58d4,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,41.410628571977796,0-50,66,0
d7bd49c12a444c509235e68c911e632b,430ef77fff924d0f80274cfd3973ab91,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,14.258209815626527,0-50,73,0
fa7461b38ddc4d6ea114994f06de193d,4873146c4c824684ab41e630dc1e6bbd,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,24.611840165488136,0-50,5,0
a1a4ec47212e419393265cb834c69abc,4920f3fe541f457b8bcd55bc52e86344,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,11.431330727967715,0-50,16,0
a62084e9495d4b04a015a921e9ca49f5,528cd92d95c640129913fd20643471d3,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,17.000563474107903,0-50,7559,27
6c5fa033b2ce4df3962e9f5a7f788f39,57d8e164700a4c6585c3d36c22fd4d7e,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,58.88156722743889,50-100,31,2
f62725594339498dbb189faf53289ebd,61367e214a6143db8068cba9e822503c,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,38.95306748679577,0-50,156,0
bc91d72525224b858f71ffe83ced8bf6,642f289a9721438084448aaf7635c98b,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,14.895976182980815,0-50,252,1
3a40e60ca7ba4a2e9bdf3cd645b63a1c,671d5fd731654aeb884a1de07c065fc7,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,43.9382818074263,0-50,42,0
a908965560824ed1bfde70ad8e019c15,6ee6797e8b12408188bba29a613a6c94,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,14.143664013112717,0-50,1862,2
94709c2931f4490e9c127510566a6395,739ab7317d044c5f9f647dd65354152d,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,85.83725681135071,50-100,103,8
89b4fcf3a2824ad28222a4cc45205550,74156bc6cf1a437d8779d8ddcfd40fbf,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,37.2903270247967,0-50,1060,6
34603984645f4951ae0e701ca2132634,76ace2582668460a90af3114fd1592f9,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,69.13460576513154,50-100,6,2
9085aeaf032e47e88756e0d5b371da03,7edc39c2de6641578e4f8e79cda36bfc,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,41.47456941299114,0-50,16,0
f3e876aec9cd4de79666e0f805e37773,829c51111a084008aea01c3f73939d54,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,64.02116639140705,50-100,13,0
d44e4b56e6194c09861ddfbb456aaa41,83dd46e1e5b045c991cf33119a65104f,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,36.58430402225137,0-50,87,1
af71a33194bf4d48a3a2c90ae5960b4c,857b2e8bab1843bf8b08ba283bc475dc,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,24.981767925736477,0-50,2,0
ebba44ff52e74a2d9361e2f9561bb041,8666567bd00d459c9c82fc1f429ffcbb,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,42.08223573641419,0-50,275,4
d435a43fdacc41eea2ce19d8577b4e0e,8840b29db33741aba49884564fa54d92,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,49.611799625467036,0-50,4,0
3ed5570c45f447fe9f51355610f52d62,8ae517509a44489b85a122685b48b819,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,45.78070113112606,0-50,32,0
ed6220c510994cce873c849224e7f692,9178b33eb762491f9660f2aa6e199ee0,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,51.449267260703834,50-100,25,3
d1febf9f62644ad38f7e7aa43178e421,a38694502a344eb183457960ac95eff2,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,62.096008450483794,50-100,26,4
b1ab1d6d03ac4320841b03f9881edb7b,a3ecfb5c19f9440a833e77357ca8a141,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,48.25713359343672,0-50,4,0
b2f470f04c8e4b89848dd29bc4853d2e,b8d6cf5ec2474f74936fe6312f33a4dd,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,41.87284914026726,0-50,14,1
36d6c47965bd466c8d50fd3392abeee8,ba07b019117444e4ad4c0bc55281d06a,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,50.26063944667314,50-100,24,1
37f79ac3538749c986cd8a958ee876e1,bba533f262894f33bc19acecb5216854,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,53.5498885108302,50-100,28,1
1d2550061eac49aaa0106fcfed5362ae,bead9c85251b4b4e954d8a2799d91b79,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,47.98195135756122,0-50,8,1
306b07142eb842e1a9511ed89aa6a699,bed8a01f698c43fe807399d19eaa5c03,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,58.11427554645878,50-100,37,2
de99f4114da94649a401716b84881cf1,c94f3881f24942699d2677c62edc1a27,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,49.25824129717491,0-50,107,7
f61640881342497389fde4fda3bf2dae,cfa89bfd0a134fe9aef6c19fb7a52796,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,21.060276743596674,0-50,228,0
d94fa5c158d041bba338b71aafbee30c,d52cd272794a4b69896e5838d8e02056,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,68.25837760807563,50-100,17,0
e61a0d8831764526b209940fa361c320,e05f5010111c41f9af12f5326acb10dd,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,52.71593036019476,50-100,56,0
08c35ea7e3b5450488945a374ce2bcda,e39f2ab0d43044f39f257a3a46437700,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,56.688453272191616,50-100,19,6
1e75f436a6b849ffa8e075477ff1fdeb,e3d749186cf746f880de18a640f901bc,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,7.281202373772747,0-50,49134,10
f0a4e7f8ca7e43679e197cf0c672b0a1,e6826e9b087447fe821fd2ef0438464e,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,53.142905714395944,50-100,42,0
caf42061a87e45e18a6cffebbec89f8d,e6daadc294354256bc061679d2cf8551,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,38.05752391218339,0-50,415,6
71b63d5e84674f96af16ff833f51578d,ee6a983340b54a9a8166ddc1e4cd5876,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,66.61532149472606,50-100,1,0
05739ff8126545f0b960adc29eb8ee04,ef33a47563674dd6a8f1d57c8738859b,b512ae4bb98c4adcb570163a783ba1b1,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,56.1064579829117,50-100,42,0
