dataset,variant,margin_m,band_m,category,observations,instances,scenes,lidar_supported,radar_supported,both,lidar_only,radar_only,neither,lidar_percent,radar_percent,difference_pp,min_range_m,max_range_m,lidar_ge_3_percent,lidar_ge_5_percent,lidar_points_p25,lidar_points_p50,lidar_points_p75,lidar_points_p90,lidar_equal_track_percent,radar_ge_3_percent,radar_ge_5_percent,radar_points_p25,radar_points_p50,radar_points_p75,radar_points_p90,radar_equal_track_percent,lidar_unsupported,lidar_missing_percent,radar_unsupported,radar_missing_percent,sparse_cohort,lidar_share_of_missing_percent,radar_share_of_missing_percent
TruckDrive,aligned,0,100-150,Vehicle-Other,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,130.3234563016597,130.3234563016597,0.0,0.0,2.0,2.0,2.0,2.0,100.0,100.0,100.0,7.0,7.0,7.0,7.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0,100-150,Vehicle-Passenger,74,22,3,62,44,42,20,2,10,83.78378378378379,59.45945945945946,24.32432432432432,100.380581386362,149.6341155859118,72.97297297297297,66.21621621621621,2.0,10.0,49.0,79.20000000000002,72.34848484848484,13.513513513513514,2.7027027027027026,0.0,1.0,2.0,3.0,51.13636363636365,12,16.21621621621621,30,40.54054054054054,False,14.814814814814815,8.595988538681949
TruckDrive,aligned,0,100-150,Vehicle-RV,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,106.64524990446951,133.66667790333872,100.0,100.0,6.0,7.0,8.0,8.6,100.0,0.0,0.0,1.25,1.5,1.75,1.9,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0,100-150,Vehicle-SemiTruck-Cab,87,18,4,79,79,73,6,6,2,90.80459770114942,90.80459770114942,0.0,100.63822132308648,147.84398735180793,87.35632183908046,82.75862068965517,8.5,33.0,176.5,280.20000000000005,89.64947089947091,68.96551724137932,42.5287356321839,2.0,4.0,6.0,9.400000000000006,87.61757789535567,8,9.195402298850581,8,9.195402298850581,False,9.876543209876543,2.292263610315186
TruckDrive,aligned,0,100-150,Vehicle-SemiTruck-Trailer,79,18,4,76,77,74,2,3,0,96.20253164556962,97.46835443037975,-1.2658227848101222,100.26475808240477,149.72193380985757,94.9367088607595,93.67088607594937,26.0,119.0,469.5,602.0,97.6190476190476,84.81012658227847,79.74683544303798,6.0,13.0,22.0,26.200000000000003,93.65079365079364,3,3.7974683544303787,2,2.5316455696202524,False,3.7037037037037037,0.5730659025787965
TruckDrive,aligned,0,100-150,Vehicle-SingleUnitTruck,20,2,1,20,19,19,1,0,0,100.0,95.0,5.000000000000004,107.89679924334742,143.5236124185936,95.0,95.0,123.0,211.5,279.25,328.6,100.0,70.0,25.0,2.0,4.0,4.25,8.600000000000009,96.875,0,0.0,1,5.0,True,0.0,0.28653295128939826
TruckDrive,aligned,0,100-150,Vehicle-Trailer,16,4,4,16,14,14,2,0,0,100.0,87.5,12.5,103.27842576703888,148.2364399300797,100.0,93.75,47.25,386.5,829.5,1170.5,100.0,75.0,68.75,3.25,31.0,35.0,35.5,68.75,0,0.0,2,12.5,True,0.0,0.5730659025787965
TruckDrive,aligned,0,150-200,RoadObstruction,30,11,2,27,1,1,26,0,3,90.0,3.3333333333333335,86.66666666666667,150.12315334501665,199.34786625091186,86.66666666666667,66.66666666666666,4.0,10.0,14.5,17.200000000000003,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,3,10.0,29,96.66666666666667,False,3.8461538461538463,8.285714285714286
TruckDrive,aligned,0,150-200,RoadObstruction-Barrel,99,29,2,94,3,3,91,0,5,94.94949494949495,3.0303030303030303,91.91919191919192,150.18881488316208,199.9384513570718,93.93939393939394,90.9090909090909,12.0,22.0,39.5,49.2,93.10344827586206,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,5.050505050505052,96,96.96969696969697,False,6.410256410256411,27.428571428571427
TruckDrive,aligned,0,150-200,TrafficSign,139,34,4,108,2,2,106,0,31,77.6978417266187,1.4388489208633095,76.2589928057554,150.3231986970195,199.70237418425347,68.34532374100719,56.83453237410072,1.0,6.0,24.0,65.4,80.57422969187675,0.0,0.0,0.0,0.0,0.0,0.0,1.7156862745098038,31,22.302158273381295,137,98.56115107913669,False,39.743589743589745,39.142857142857146
TruckDrive,aligned,0,150-200,Vehicle,31,5,3,25,23,18,7,5,1,80.64516129032258,74.19354838709677,6.451612903225801,150.80024684336743,197.38795765737675,80.64516129032258,74.19354838709677,5.0,13.0,21.5,96.0,82.3076923076923,32.25806451612903,0.0,0.5,1.0,3.0,3.0,70.76923076923076,6,19.354838709677423,8,25.80645161290323,False,7.6923076923076925,2.2857142857142856
TruckDrive,aligned,0,150-200,Vehicle-Bus,1,1,1,0,1,0,0,1,0,0.0,100.0,-100.0,177.87542309528652,177.87542309528652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,1,100.0,0,0.0,True,1.2820512820512822,0.0
TruckDrive,aligned,0,150-200,Vehicle-Equipment,2,1,1,2,1,1,1,0,0,100.0,50.0,50.0,163.3873574148229,176.7192198830252,50.0,50.0,3.25,4.5,5.75,6.5,100.0,0.0,0.0,0.25,0.5,0.75,0.9,50.0,0,0.0,1,50.0,True,0.0,0.2857142857142857
TruckDrive,aligned,0,150-200,Vehicle-Other,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,158.35541605971324,186.78623020504358,100.0,100.0,11.5,15.0,18.5,20.6,100.0,50.0,50.0,3.25,4.5,5.75,6.5,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0,150-200,Vehicle-Passenger,64,16,4,54,26,21,33,5,5,84.375,40.625,43.75,150.5748978242395,199.87630076942094,73.4375,67.1875,1.75,10.0,29.25,43.0,83.33333333333333,4.6875,1.5625,0.0,0.0,1.0,2.0,48.679315476190474,10,15.625,38,59.375,False,12.820512820512821,10.857142857142858
TruckDrive,aligned,0,150-200,Vehicle-RV,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,161.29842305569787,194.50344195811496,50.0,50.0,4.0,7.0,10.0,11.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True,0.0,0.5714285714285714
TruckDrive,aligned,0,150-200,Vehicle-SemiTruck-Cab,70,16,4,50,51,39,11,12,8,71.42857142857143,72.85714285714285,-1.4285714285714235,150.28445056882035,199.9727196236663,65.71428571428571,61.42857142857143,0.0,7.0,18.75,50.60000000000001,88.125,48.57142857142857,31.428571428571427,0.0,2.0,5.75,8.0,67.13541666666667,20,28.57142857142857,19,27.142857142857153,False,25.641025641025642,5.428571428571429
TruckDrive,aligned,0,150-200,Vehicle-SemiTruck-Trailer,97,23,4,96,81,80,16,1,0,98.96907216494846,83.50515463917526,15.463917525773196,150.2692484722888,199.71118933728965,96.90721649484536,95.87628865979381,25.0,80.0,524.0,715.6,97.82608695652173,51.546391752577314,45.36082474226804,1.0,4.0,8.0,17.0,75.8154978238435,1,1.0309278350515427,16,16.49484536082474,False,1.2820512820512822,4.571428571428571
TruckDrive,aligned,0,150-200,Vehicle-SingleUnitTruck,1,1,1,0,1,0,0,1,0,0.0,100.0,-100.0,180.04087629525,180.04087629525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,1,100.0,0,0.0,True,1.2820512820512822,0.0
TruckDrive,aligned,0,150-200,Vehicle-Trailer,13,4,4,13,9,9,4,0,0,100.0,69.23076923076923,30.76923076923077,153.51073085354014,196.30757620340373,92.3076923076923,92.3076923076923,50.0,268.0,397.0,516.4,100.0,69.23076923076923,53.84615384615385,0.0,10.0,19.0,27.8,58.333333333333336,0,0.0,4,30.769230769230774,True,0.0,1.1428571428571428
TruckDrive,aligned,0,200-250,RoadObstruction,33,11,2,21,0,0,21,0,12,63.63636363636363,0.0,63.63636363636363,200.63495369006688,249.01143860608167,42.42424242424242,15.151515151515152,0.0,2.0,4.0,7.400000000000002,62.878787878787875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,36.36363636363637,33,100.0,False,14.285714285714286,11.34020618556701
TruckDrive,aligned,0,200-250,RoadObstruction-Barrel,60,20,2,54,2,2,52,0,6,90.0,3.3333333333333335,86.66666666666667,200.0625118208934,249.88406295481,88.33333333333333,83.33333333333334,9.75,22.5,28.0,33.1,85.83333333333331,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6,10.0,58,96.66666666666667,False,7.142857142857143,19.93127147766323
TruckDrive,aligned,0,200-250,TrafficSign,121,34,5,89,1,1,88,0,32,73.55371900826447,0.8264462809917356,72.72727272727273,200.46007809898492,249.66868557030105,61.15702479338842,47.93388429752066,0.0,3.0,15.0,35.0,72.17787114845939,0.0,0.0,0.0,0.0,0.0,0.0,0.9803921568627451,32,26.446280991735534,120,99.17355371900827,False,38.095238095238095,41.23711340206186
TruckDrive,aligned,0,200-250,Vehicle,13,4,2,7,3,2,5,1,5,53.84615384615385,23.076923076923077,30.769230769230766,200.92372660649855,245.64094980450042,46.15384615384615,46.15384615384615,0.0,1.0,7.0,21.200000000000006,78.57142857142857,7.6923076923076925,0.0,0.0,0.0,0.0,2.0,16.07142857142857,6,46.15384615384615,10,76.92307692307692,True,7.142857142857143,3.4364261168384878
TruckDrive,aligned,0,200-250,Vehicle-Bus,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,208.79788513686086,239.83276001749218,50.0,50.0,5.0,9.0,13.0,15.4,100.0,100.0,100.0,7.5,8.0,8.5,8.8,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0,200-250,Vehicle-Other,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,216.1487068441776,216.1487068441776,100.0,100.0,7.0,7.0,7.0,7.0,100.0,100.0,100.0,6.0,6.0,6.0,6.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0,200-250,Vehicle-Passenger,49,10,3,41,10,6,35,4,4,83.6734693877551,20.408163265306122,63.26530612244898,201.91332212775274,249.9157658332935,83.6734693877551,81.63265306122449,10.0,31.0,47.0,66.80000000000003,42.5,0.0,0.0,0.0,0.0,0.0,1.0,47.44755244755245,8,16.326530612244895,39,79.59183673469389,False,9.523809523809524,13.402061855670103
TruckDrive,aligned,0,200-250,Vehicle-SemiTruck-Cab,38,13,4,27,22,19,8,3,8,71.05263157894737,57.89473684210527,13.157894736842103,201.06925163807026,249.6109946061744,60.526315789473685,55.26315789473685,0.0,5.5,18.5,28.50000000000002,73.62637362637362,15.789473684210526,0.0,0.0,1.0,2.0,3.0,73.9010989010989,11,28.94736842105263,16,42.10526315789473,False,13.095238095238095,5.498281786941581
TruckDrive,aligned,0,200-250,Vehicle-SemiTruck-Trailer,59,22,4,52,47,44,8,3,4,88.13559322033898,79.66101694915254,8.47457627118644,200.0481951240057,249.7046674149109,88.13559322033898,88.13559322033898,13.5,49.0,482.0,1133.2000000000003,85.60606060606062,38.983050847457626,20.33898305084746,1.0,2.0,4.0,7.0,70.07575757575756,7,11.864406779661024,12,20.33898305084746,False,8.333333333333334,4.123711340206185
TruckDrive,aligned,0,200-250,Vehicle-Trailer,11,3,3,9,8,8,1,0,2,81.81818181818183,72.72727272727273,9.090909090909093,203.3998259724022,245.33512423621337,81.81818181818183,72.72727272727273,13.0,65.0,142.0,268.0,66.66666666666666,36.36363636363637,9.090909090909092,0.5,1.0,3.0,4.0,55.55555555555555,2,18.181818181818173,3,27.272727272727266,True,2.380952380952381,1.0309278350515463
TruckDrive,aligned,0,250-300,RoadObstruction,8,4,2,5,0,0,5,0,3,62.5,0.0,62.5,250.2288925344351,290.93512442165746,50.0,50.0,0.0,3.5,5.25,6.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,37.5,8,100.0,True,4.477611940298507,3.076923076923077
TruckDrive,aligned,0,250-300,RoadObstruction-Barrel,40,13,1,32,0,0,32,0,8,80.0,0.0,80.0,250.28325197553792,296.9769879253048,80.0,75.0,5.5,12.5,18.0,22.1,80.76923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,20.0,40,100.0,False,11.940298507462687,15.384615384615385
TruckDrive,aligned,0,250-300,TrafficSign,111,32,4,80,1,1,79,0,31,72.07207207207207,0.9009009009009009,71.17117117117117,250.22779380742782,299.7593048037392,54.054054054054056,39.63963963963964,0.0,3.0,11.5,30.0,71.39423076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666665,31,27.927927927927925,110,99.09909909909909,False,46.26865671641791,42.30769230769231
TruckDrive,aligned,0,250-300,Vehicle,5,2,2,4,0,0,4,0,1,80.0,0.0,80.0,259.8010621796808,288.67764207435283,60.0,60.0,2.0,5.0,8.0,11.0,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,5,100.0,True,1.492537313432836,1.9230769230769231
TruckDrive,aligned,0,250-300,Vehicle-Bus,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,272.29802314717256,272.29802314717256,100.0,100.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,5.0,5.0,5.0,5.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0,250-300,Vehicle-Passenger,82,8,3,70,23,21,49,2,10,85.36585365853658,28.04878048780488,57.3170731707317,250.60822551614362,297.8225789709488,81.70731707317073,78.04878048780488,5.0,22.5,40.75,72.60000000000002,65.30172413793103,0.0,0.0,0.0,0.0,1.0,1.0,38.8739224137931,12,14.63414634146342,59,71.95121951219512,False,17.91044776119403,22.692307692307693
TruckDrive,aligned,0,250-300,Vehicle-SemiTruck-Cab,21,12,3,14,11,7,7,4,3,66.66666666666666,52.38095238095239,14.28571428571428,254.2479486873591,294.38766159557423,66.66666666666666,61.904761904761905,0.0,6.0,9.0,14.0,65.27777777777779,0.0,0.0,0.0,1.0,1.0,1.0,55.55555555555555,7,33.33333333333334,10,47.61904761904761,False,10.447761194029852,3.8461538461538463
TruckDrive,aligned,0,250-300,Vehicle-SemiTruck-Trailer,49,20,4,46,27,24,22,3,0,93.87755102040816,55.10204081632652,38.77551020408164,250.0497157484766,299.80861071369907,91.83673469387756,85.71428571428571,6.0,24.0,146.0,669.6000000000004,92.5,16.3265306122449,10.204081632653061,0.0,1.0,2.0,4.200000000000003,50.83333333333333,3,6.122448979591837,22,44.89795918367348,False,4.477611940298507,8.461538461538462
TruckDrive,aligned,0,250-300,Vehicle-Trailer,8,3,3,6,2,2,4,0,2,75.0,25.0,50.0,251.11907169379526,293.82702857255254,75.0,75.0,5.25,34.0,42.25,46.9,58.333333333333336,0.0,0.0,0.0,0.0,0.25,1.0,22.22222222222222,2,25.0,6,75.0,True,2.985074626865672,2.3076923076923075
TruckDrive,aligned,0,300-400,RoadObstruction,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,305.19339503640856,305.19339503640856,0.0,0.0,2.0,2.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True,0.0,0.3246753246753247
TruckDrive,aligned,0,300-400,RoadObstruction-Barrel,39,10,1,28,1,1,27,0,11,71.7948717948718,2.564102564102564,69.23076923076923,304.53595916952185,395.366842163772,64.1025641025641,58.97435897435898,0.0,8.0,11.5,17.0,71.14285714285715,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,11,28.205128205128204,38,97.43589743589743,False,13.924050632911392,12.337662337662337
TruckDrive,aligned,0,300-400,TrafficSign,126,31,4,76,0,0,76,0,50,60.317460317460316,0.0,60.317460317460316,301.03319480211303,396.194511461061,43.65079365079365,30.952380952380953,0.0,1.5,6.0,16.5,57.45007680491552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,39.682539682539684,126,100.0,False,63.29113924050633,40.90909090909091
TruckDrive,aligned,0,300-400,Vehicle,9,3,2,7,0,0,7,0,2,77.77777777777779,0.0,77.77777777777779,303.45178706196964,397.6820703976072,66.66666666666666,66.66666666666666,1.0,17.0,47.0,52.400000000000006,77.77777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22.222222222222214,9,100.0,True,2.5316455696202533,2.9220779220779223
TruckDrive,aligned,0,300-400,Vehicle-Bus,1,1,1,0,1,0,0,1,0,0.0,100.0,-100.0,311.72504000404615,311.72504000404615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,1,100.0,0,0.0,True,1.2658227848101267,0.0
TruckDrive,aligned,0,300-400,Vehicle-Passenger,30,5,3,26,3,0,26,3,1,86.66666666666667,10.0,76.66666666666667,301.1243306220302,381.10379670133005,76.66666666666667,66.66666666666666,3.0,10.5,17.75,23.1,50.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,30.0,4,13.333333333333329,27,90.0,False,5.063291139240507,8.766233766233766
TruckDrive,aligned,0,300-400,Vehicle-SemiTruck-Cab,17,8,3,11,5,4,7,1,5,64.70588235294117,29.411764705882355,35.294117647058826,301.16614732259706,381.0022030069285,58.82352941176471,52.94117647058824,0.0,5.0,10.0,11.8,72.91666666666666,5.88235294117647,5.88235294117647,0.0,0.0,1.0,2.0,35.416666666666664,6,35.294117647058826,12,70.58823529411765,True,7.594936708860759,3.896103896103896
TruckDrive,aligned,0,300-400,Vehicle-SemiTruck-Trailer,94,16,4,90,9,9,81,0,4,95.74468085106383,9.574468085106384,86.17021276595746,301.3877330693006,397.2940439717045,94.68085106382979,93.61702127659575,19.5,94.5,155.75,276.0000000000002,87.5,4.25531914893617,1.0638297872340425,0.0,0.0,0.0,0.0,12.797619047619047,4,4.255319148936167,85,90.42553191489361,False,5.063291139240507,27.5974025974026
TruckDrive,aligned,0,300-400,Vehicle-SingleUnitTruck,12,1,1,11,4,4,7,0,1,91.66666666666666,33.33333333333333,58.33333333333333,320.40407644957935,334.0879888175012,91.66666666666666,91.66666666666666,27.5,39.0,64.5,102.00000000000001,91.66666666666666,0.0,0.0,0.0,0.0,1.0,1.0,33.33333333333333,1,8.333333333333343,8,66.66666666666667,True,1.2658227848101267,2.5974025974025974
TruckDrive,aligned,0,300-400,Vehicle-Trailer,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,323.84286928183565,353.2660326621931,50.0,50.0,6.25,11.5,16.75,19.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True,0.0,0.6493506493506493
TruckDrive,aligned,0.5,0-25,RoadDebris,40,2,1,40,39,39,1,0,0,100.0,97.5,2.500000000000002,11.9442314862237,24.44343242479062,100.0,100.0,2924.75,4846.5,6712.75,8914.6,100.0,62.5,47.5,2.0,4.0,8.0,12.100000000000001,97.5,0,0.0,1,2.5,True,0.0,1.7543859649122806
TruckDrive,aligned,0.5,0-25,RoadObstruction,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,24.52845196217431,24.52845196217431,100.0,100.0,5.0,5.0,5.0,5.0,100.0,0.0,0.0,2.0,2.0,2.0,2.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0.5,0-25,RoadObstruction-Barrel,82,27,1,82,51,51,31,0,0,100.0,62.19512195121951,37.80487804878049,4.0667924260772725,24.646866769216114,100.0,100.0,201.5,313.0,486.5,950.7000000000011,100.0,32.926829268292686,8.536585365853659,0.0,1.5,3.0,4.0,61.419753086419746,0,0.0,31,37.80487804878049,False,0.0,54.3859649122807
TruckDrive,aligned,0.5,0-25,RoadObstruction-Cone,31,3,1,27,17,17,10,0,4,87.09677419354838,54.83870967741935,32.25806451612904,13.762778094013067,24.887669640586424,87.09677419354838,87.09677419354838,400.0,850.0,1394.5,1715.0,85.18518518518518,19.35483870967742,6.451612903225806,0.0,1.0,2.0,4.0,33.33333333333333,4,12.903225806451616,14,45.16129032258065,True,66.66666666666667,24.56140350877193
TruckDrive,aligned,0.5,0-25,TrafficSign,17,6,2,17,14,14,3,0,0,100.0,82.35294117647058,17.647058823529417,8.920967379233169,23.170655453202915,94.11764705882352,94.11764705882352,25.0,78.0,369.0,774.4000000000001,100.0,41.17647058823529,11.76470588235294,1.0,2.0,3.0,3.8000000000000007,83.33333333333334,0,0.0,3,17.64705882352942,True,0.0,5.2631578947368425
TruckDrive,aligned,0.5,0-25,Vehicle-Other,27,1,1,27,27,27,0,0,0,100.0,100.0,0.0,4.8174934170872055,24.84105971525601,100.0,100.0,2874.5,10043.0,23477.0,33935.2,100.0,100.0,100.0,21.5,31.0,39.5,44.60000000000001,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0.5,0-25,Vehicle-Passenger,88,18,3,86,81,80,6,1,1,97.72727272727273,92.04545454545455,5.681818181818188,4.127461076749828,24.657597046296345,97.72727272727273,96.5909090909091,954.0,2715.0,5176.25,11882.7,88.88888888888889,86.36363636363636,85.22727272727273,7.0,12.0,20.0,33.599999999999994,89.96296296296298,2,2.2727272727272663,7,7.954545454545453,False,33.333333333333336,12.280701754385966
TruckDrive,aligned,0.5,0-25,Vehicle-SemiTruck-Cab,103,11,2,103,102,102,1,0,0,100.0,99.02912621359224,0.9708737864077666,9.048126164941834,24.888872346585853,100.0,100.0,14372.0,20520.0,30773.0,59781.39999999999,100.0,99.02912621359224,99.02912621359224,20.0,26.0,33.0,53.8,98.86363636363636,0,0.0,1,0.9708737864077648,False,0.0,1.7543859649122806
TruckDrive,aligned,0.5,0-25,Vehicle-SemiTruck-Trailer,85,8,2,85,85,85,0,0,0,100.0,100.0,0.0,13.102765852938044,24.724275736778992,100.0,100.0,19079.0,25739.0,36429.0,43194.200000000026,100.0,100.0,98.82352941176471,21.0,29.0,37.0,52.00000000000004,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckDrive,aligned,0.5,0-25,Vehicle-Trailer,28,2,1,28,28,28,0,0,0,100.0,100.0,0.0,4.746214212130803,24.317942703931752,100.0,100.0,2641.0,11307.0,28438.25,43423.8,100.0,100.0,100.0,24.25,30.0,50.25,56.5,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0.5,25-50,RoadDebris,36,2,1,36,34,34,2,0,0,100.0,94.44444444444444,5.555555555555558,25.050115134357902,39.30809723864877,100.0,100.0,1110.5,1209.5,1509.25,1644.5,100.0,58.333333333333336,22.22222222222222,1.0,3.0,4.0,6.0,94.44444444444444,0,0.0,2,5.555555555555557,True,0.0,2.4096385542168677
TruckDrive,aligned,0.5,25-50,RoadObstruction,8,3,2,7,7,7,0,0,1,87.5,87.5,0.0,38.44834258349711,49.246380254911784,87.5,87.5,202.25,237.0,269.75,272.9,66.66666666666666,12.5,0.0,1.0,2.0,2.0,2.3,66.66666666666666,1,12.5,1,12.5,True,3.5714285714285716,1.2048192771084338
TruckDrive,aligned,0.5,25-50,RoadObstruction-Barrel,103,32,2,100,93,93,7,0,3,97.0873786407767,90.29126213592234,6.796116504854366,25.03254526827181,48.64931031257001,96.11650485436894,95.14563106796116,116.5,259.0,502.0,674.5999999999998,97.65625,56.310679611650485,27.184466019417474,2.0,3.0,5.0,6.0,92.03125,3,2.9126213592232943,10,9.708737864077662,False,10.714285714285714,12.048192771084338
TruckDrive,aligned,0.5,25-50,RoadObstruction-Cone,70,6,1,65,34,34,31,0,5,92.85714285714286,48.57142857142857,44.28571428571429,26.022577203778912,49.28189802559503,92.85714285714286,92.85714285714286,88.0,260.0,647.25,1226.6,97.12643678160919,5.714285714285714,0.0,0.0,0.0,2.0,2.0,46.49972632731254,5,7.142857142857139,36,51.42857142857143,False,17.857142857142858,43.373493975903614
TruckDrive,aligned,0.5,25-50,TrafficSign,60,16,2,46,34,29,17,5,9,76.66666666666667,56.666666666666664,20.000000000000007,25.97053012219167,48.62411269372211,75.0,73.33333333333333,2.75,72.5,279.0,1164.8000000000004,75.625,11.666666666666666,5.0,0.0,1.0,2.0,3.1000000000000014,60.83333333333334,14,23.33333333333333,26,43.333333333333336,False,50.0,31.325301204819276
TruckDrive,aligned,0.5,25-50,Vehicle,1,1,1,1,0,0,1,0,0,100.0,0.0,100.0,43.746019905719436,43.746019905719436,100.0,100.0,995.0,995.0,995.0,995.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,True,0.0,1.2048192771084338
TruckDrive,aligned,0.5,25-50,Vehicle-Other,14,2,2,14,14,14,0,0,0,100.0,100.0,0.0,26.245324339139334,47.137909975588144,100.0,100.0,276.75,1522.0,6058.75,15566.000000000002,100.0,100.0,100.0,11.25,18.5,23.75,30.800000000000004,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0.5,25-50,Vehicle-Passenger,126,31,4,121,120,118,3,2,3,96.03174603174604,95.23809523809523,0.7936507936508019,25.200336914171256,49.91694817168872,96.03174603174604,96.03174603174604,103.0,1735.5,3117.5,4334.5,90.32258064516128,87.3015873015873,80.15873015873017,5.0,11.0,18.0,26.5,85.48387096774194,5,3.9682539682539613,6,4.761904761904773,False,17.857142857142858,7.228915662650603
TruckDrive,aligned,0.5,25-50,Vehicle-SemiTruck-Cab,244,23,5,244,243,243,1,0,0,100.0,99.59016393442623,0.4098360655737654,25.127248887930293,48.984283514352825,100.0,100.0,2230.75,3757.0,8092.25,20264.70000000002,100.0,98.77049180327869,98.77049180327869,12.0,17.5,23.0,28.0,97.82608695652173,0,0.0,1,0.4098360655737707,False,0.0,1.2048192771084338
TruckDrive,aligned,0.5,25-50,Vehicle-SemiTruck-Trailer,161,21,5,161,161,161,0,0,0,100.0,100.0,0.0,25.057520300301146,49.97410578532012,100.0,100.0,2074.0,4796.0,11158.0,20967.0,100.0,100.0,98.13664596273291,10.0,16.0,25.0,48.0,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckDrive,aligned,0.5,25-50,Vehicle-SingleUnitTruck,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,34.56143981626767,37.67323445364764,100.0,100.0,1246.25,1792.5,2338.75,2666.5,100.0,100.0,100.0,20.25,24.5,28.75,31.3,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0.5,25-50,Vehicle-Trailer,16,3,2,16,16,16,0,0,0,100.0,100.0,0.0,25.31439688316307,47.9853367726662,100.0,100.0,456.5,1753.0,7359.75,16469.0,100.0,100.0,100.0,21.5,33.0,50.0,53.5,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,aligned,0.5,50-75,RoadObstruction,16,4,2,15,7,7,8,0,1,93.75,43.75,50.0,50.579338489788064,60.09848172876717,93.75,93.75,64.25,110.0,154.25,164.5,75.0,12.5,6.25,0.0,0.0,1.0,2.5,37.5,1,6.25,9,56.25,True,3.225806451612903,13.043478260869565
TruckDrive,aligned,0.5,50-75,RoadObstruction-Barrel,94,32,2,88,86,85,3,1,5,93.61702127659575,91.48936170212765,2.127659574468088,50.06462513997624,74.93828019635588,93.61702127659575,93.61702127659575,53.0,100.5,253.75,326.1,94.27083333333333,51.06382978723404,13.829787234042554,2.0,3.0,4.0,5.0,92.44791666666666,6,6.38297872340425,8,8.510638297872347,False,19.35483870967742,11.594202898550725
TruckDrive,aligned,0.5,50-75,RoadObstruction-Cone,3,2,1,3,1,1,2,0,0,100.0,33.33333333333333,66.66666666666667,50.01617020648392,51.93070747963334,100.0,100.0,209.5,274.0,298.0,312.4,100.0,33.33333333333333,0.0,0.0,0.0,2.0,3.2,50.0,0,0.0,2,66.66666666666667,True,0.0,2.898550724637681
