dataset,variant,margin_m,near_band,far_band,track,scene,category,near_observations,far_observations,lidar_near_percent,lidar_far_percent,lidar_far_minus_near_pp,radar_near_percent,radar_far_percent,radar_far_minus_near_pp
TruckScenes,paired,0.5,100-150,150-200,scene-fb64d203d417452f830ca73efed80c41-11:ef6b679100b94e908c48eaec0f768cdf,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,7,3,100.0,100.0,0.0,42.857142857142854,0.0,-42.857142857142854
TruckScenes,paired,0.5,100-150,150-200,scene-fb64d203d417452f830ca73efed80c41-11:f151fa552bd44e97880244d0bf29fbcd,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,15,2,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:0c5416a588f44b599d60797e2183a415,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,3,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:118b3f5ad6ae474a9df1cf94d1443546,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,16,3,100.0,100.0,0.0,75.0,0.0,-75.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:15a24be7702648bc98c4bc48962f6d12,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,4,2,100.0,100.0,0.0,75.0,0.0,-75.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:1ae7409af9d348b6969f9248feb2382c,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,3,2,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:27cdb8188fd64054bb62f389c31901d7,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:2a7cf27abf3d4bbb95cad770f0c591d0,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,4,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:2b3be2560661467b8841f7ab25a9fa01,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,3,2,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:306a0b6fef7b4cd9b04ec4f9f4421f0a,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.truck,2,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:324104d35aef4bf9b33b00be3717e0d2,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,2,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:41482361b1144560af8fc35e8ef4edbc,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,8,3,100.0,100.0,0.0,87.5,0.0,-87.5
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:46e34295334e43c6b0c9e538ebaa0b81,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,3,1,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:533b58217a184e17a059530f7a556180,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:544a17e777894229b79028135119eabe,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,11,2,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:55b34c7f47eb4506934e0589b38e2c8c,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.truck,2,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:5a1cca6683734c6691ff06898a72f0d4,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,8,2,100.0,100.0,0.0,12.5,0.0,-12.5
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:5a7e2d3924d944a4a4abcb915a239bbb,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.trailer,2,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:5c6185fef8e94aa59060b40e625a2cbf,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:677fd836ba50461dad91d23997304627,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,3,2,100.0,100.0,0.0,66.66666666666666,0.0,-66.66666666666666
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:686bc56b54bd45ebb7db12b63a436e72,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,5,1,100.0,100.0,0.0,40.0,0.0,-40.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:783a47279ec5498b8a74eab884c02d1c,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,1,100.0,100.0,0.0,25.0,0.0,-25.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:817006059df44c23b51f3da4538e6a37,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,4,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:898a1d15a70f4500b79796d44cd7344e,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,2,2,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:9eabb36899b84e02a9736129731a5e67,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,3,2,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:b819d8cbad1e424d94d4cb0ae7bfe1ef,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,4,1,100.0,100.0,0.0,75.0,0.0,-75.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:b9249fbad09e448a8dea9c8249b81e03,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,3,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:bafa6e48bd6c45f79402eecea47509cb,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.trailer,4,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:c3fe51e3af8641d5987f3c882add07bf,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,3,1,100.0,100.0,0.0,66.66666666666666,0.0,-66.66666666666666
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:cad019c492d846dcb736a7bb436df533,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,2,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:cb766484417941669e81c22215ba56cd,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,5,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:db8e02767d8d4075882ab3f6c3b5fbf4,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,4,1,100.0,100.0,0.0,75.0,0.0,-75.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:dc13dac528a34a10b9504720d3ac0bed,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.truck,1,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:e2908202f94140d8a0bf1e51039fc237,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,4,2,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:ece2cb0e0fe54e36a1385e58fadd6ed8,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.trailer,2,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:f3f0af6d23ac4fb1ac2b6611f8e9dbce,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,15,9,100.0,100.0,0.0,93.33333333333333,0.0,-93.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:f4d5e7bb9c0346f18b16f9d92ef04ed1,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,2,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:f8ed59c3e6104b2b838a5adc8bf3ee27,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,2,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:fce9e5a57e274b48959f1798e40f3d01,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,vehicle.car,3,2,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4:fe9b4917887f4dd1a175307ed323a420,scene-13f4b71b1bd04a9e88747ad8f58a3f67-4,static_object.traffic_sign,7,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:0e0f4696cb7747b4b62bb0654f48323d,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,2,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:204dcfeb515f4772a9a43708cc2bc395,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,5,12,100.0,100.0,0.0,80.0,0.0,-80.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:21cf6033b2ae492587bc7e3bdc9a4523,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,4,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:2410ca6242a94c4ba49392881cbad267,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,2,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:25784efc8b954087be56c50f95fe5dda,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,4,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:25e6d77181ff49119894d47a2d986859,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,5,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:2ee71dba7c9f45e8a2388d608047b072,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,4,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:3414ee42a7bc4feca64fb9780789d612,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,2,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:3885c114b1de4ffbadc3fd9614496fee,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,1,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:45ee9b4671f04495becbd43933ed870a,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,1,100.0,100.0,0.0,25.0,0.0,-25.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:4c5e34d5fe824137a016553d8e4e9b4a,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,2,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:59d177292d8b439bb67bdfe1761c1f91,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,3,1,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:65b6512b435c496683cdd417684da6df,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,3,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:65e72c4d65874095991b8b232791bbf2,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,1,100.0,100.0,0.0,25.0,0.0,-25.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:6732c55ea4034fb6a998b58405f4daa0,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,2,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:6778f60542ed441b9a658bc368124218,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,8,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:77690518eccc498c959aba52492253fc,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.other,7,1,100.0,100.0,0.0,85.71428571428571,0.0,-85.71428571428571
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:77e460a4d32f4cedad7aeb90153e7416,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,4,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:78b820a1f8cc4a0682c638d6a8dc6616,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,11,3,100.0,100.0,0.0,9.090909090909092,0.0,-9.090909090909092
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:7c74b83c910042bcab51f76dc39ec93b,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,2,100.0,100.0,0.0,100.0,50.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:877b6966fad640888a7c3c5206b97c3a,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,3,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:8992413f4e07400096f6b7ff4eda7e21,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:96b184c24b3d49bdb5dd06b0c3b7110f,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:9758570960eb4e06bd4baa0763692562,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,5,10,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:994a0bbe5b784fabbcca2caeb181c98f,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,5,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:9da77059682345078b7f519953ec9f10,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,2,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:9f95948d2040435bb239e8c7e574248e,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,2,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:a3badf22149e48e7bcf19e81aafbefc4,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,4,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:a70f01523d2144dcac73abe0912e9c02,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,2,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:a7edf17158604ae8ac13e9df270573ae,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:b063f8af15cf43e490d02c44549f3b6d,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,5,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:d54855ad23204ce18abb871f3dd9606c,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,8,1,100.0,100.0,0.0,37.5,0.0,-37.5
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:d6be1e34b4ff497ebe6f970bd4fb1108,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,2,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:e093f5d6026f4fb58cf38feefb4352e4,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,3,1,100.0,100.0,0.0,66.66666666666666,0.0,-66.66666666666666
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:e2c8d69ec7ae4d25b920e11155060e5f,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,2,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:e855e286df2b4e68843c92908bcecfa4,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,2,100.0,100.0,0.0,25.0,0.0,-25.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:e8667397de71466f914933d5bfd4456d,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.trailer,4,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:e989af5399d74ebbab35d291214ad8b9,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,8,2,100.0,100.0,0.0,62.5,0.0,-62.5
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:ea23f1c56ddb4a6cbeb8d1eac19b538a,scene-3195e3bfd1de4f9ba82f874790c7856c-15,static_object.traffic_sign,6,1,100.0,100.0,0.0,16.666666666666664,0.0,-16.666666666666664
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:eb5fc520a0144666964bd460ae14af98,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,4,1,100.0,100.0,0.0,75.0,0.0,-75.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:eb9cc4da1b6e414fb70a716e68d20967,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.truck,1,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3195e3bfd1de4f9ba82f874790c7856c-15:f279e3ef7e554e038e441676c409a468,scene-3195e3bfd1de4f9ba82f874790c7856c-15,vehicle.car,4,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:01483ac3dcd94155bd01e92f88e7a4b7,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,12,5,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:0753bd587dc44016b7745efe3f8eeb1f,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,3,2,100.0,50.0,-50.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:0c6dbdf7ede24ab5873dafa3923e33c8,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,4,2,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:124ca67f3ff04b3d81be98b6fafba64f,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,3,1,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:18abe427fade41398f636ebf976485a9,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.truck,5,1,100.0,100.0,0.0,80.0,0.0,-80.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:1cbfbdf15ff0476fbcd4d4f032560109,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.trailer,6,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:1e523be5c5f24bd196bed1f92aa999cf,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,5,2,100.0,100.0,0.0,40.0,0.0,-40.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:1ef10cdd14c646b680cdd55d08ccbbbc,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.car,2,1,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:20cf6de93e47488ea677c22725d1bfa7,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,3,3,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:215bc7aa550246ceac9d9af6da8dc53c,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,3,1,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:247bf8e4c5b649129254ac5822fefda4,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,1,2,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:27aeae61e73b4a748aed63982f307d04,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,4,2,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:2e28898d19f54c7694b0406794b026ae,scene-3f542f89ec5241b6a4e30ca743adcf34-29,static_object.traffic_sign,6,3,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:30dd7a4dc2284058832019e39e3578c5,scene-3f542f89ec5241b6a4e30ca743adcf34-29,vehicle.trailer,2,1,100.0,100.0,0.0,100.0,0.0,-100.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:3113f2d907a84bca833d765995967d20,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,6,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:31a9e5e88272429d8a5eb77d03abdc35,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,5,1,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0.5,100-150,200-400,scene-3f542f89ec5241b6a4e30ca743adcf34-29:320df5c85a774cb6b027042f5b283b66,scene-3f542f89ec5241b6a4e30ca743adcf34-29,movable_object.trafficcone,4,1,100.0,100.0,0.0,0.0,0.0,0.0
