sample_token,channel,sample_data_token,calibration_token,acquisition_pose_token,reference_pose_token,sensor_offset_ms
d61070d1f0eb4ebdbf6a3082758cfd57,LIDAR_TOP_LEFT,4cd29c7d5266420ba7d1e7b79f75cdbb,373fca46a765439794d1ecbb5839a161,a1465095629c47cb99a403ac935cd748,90d33b1ad4c94295848a4b4bf0ea6fa5,-22.171
d61070d1f0eb4ebdbf6a3082758cfd57,LIDAR_TOP_RIGHT,a63d9343d0f34edf9807132ea9267d26,f8849496a35c4af599b8e598afda166d,cd3a7481444747d38ae696efaae352cf,90d33b1ad4c94295848a4b4bf0ea6fa5,28.39
d61070d1f0eb4ebdbf6a3082758cfd57,RADAR_LEFT_BACK,17ed01fd09b149deb19ca9eec311c4b2,326989c743c948bf86229f525d0deb2d,90d33b1ad4c94295848a4b4bf0ea6fa5,90d33b1ad4c94295848a4b4bf0ea6fa5,4.529
d61070d1f0eb4ebdbf6a3082758cfd57,RADAR_LEFT_FRONT,ebdaafe1a8ea4f8e9a2209964008100f,5e6c5afaa842478db6066e9de8dec1ef,b7ee4806ba434919b1725ff3c8379d38,90d33b1ad4c94295848a4b4bf0ea6fa5,-44.25
d61070d1f0eb4ebdbf6a3082758cfd57,RADAR_LEFT_SIDE,d6e88bb4e8a5437a838ccd539e94847a,cbecfab3ced24bbeab0a1b1bdd4375a8,b7ee4806ba434919b1725ff3c8379d38,90d33b1ad4c94295848a4b4bf0ea6fa5,-44.137
d61070d1f0eb4ebdbf6a3082758cfd57,RADAR_RIGHT_BACK,2f3a71f8767046829a964b503b62e99b,f2c73d43e0994ee8a16f930860856c0e,90d33b1ad4c94295848a4b4bf0ea6fa5,90d33b1ad4c94295848a4b4bf0ea6fa5,4.678
d61070d1f0eb4ebdbf6a3082758cfd57,RADAR_RIGHT_FRONT,1930e7fd580748aa980c25874ed477c9,3126c35b164c459d85e0a0555ccba628,90d33b1ad4c94295848a4b4bf0ea6fa5,90d33b1ad4c94295848a4b4bf0ea6fa5,4.7
d61070d1f0eb4ebdbf6a3082758cfd57,RADAR_RIGHT_SIDE,a3194d3a622742aab8e05d27a9934944,8bef64c60da74778a5b9ef975c97edb7,90d33b1ad4c94295848a4b4bf0ea6fa5,90d33b1ad4c94295848a4b4bf0ea6fa5,4.635
74315069a83c4013bcacf251d9928fe1,LIDAR_LEFT,d79e15be7a8f420c96afac95bfcb90a3,2e6c7b7b7ceb4f69be01f9006cedf58f,d56ed06c580740b4a5cf92c8a5183d0d,3f6b9c0775074c2796d6ddb21bbddaab,-10.657
74315069a83c4013bcacf251d9928fe1,LIDAR_REAR,61edc8267204431dbb4c096e1f822b94,7198b581279c431bad450deaf7669f87,176c5b922f484ceca8a0d9e32369f355,3f6b9c0775074c2796d6ddb21bbddaab,-47.969
74315069a83c4013bcacf251d9928fe1,LIDAR_RIGHT,446ad3a4ffc845e4bdb58223719187d2,aefabf5dd96744beb296b9881d60ff8b,7a1efda23b2d49e6b90d5fffbfb84d3d,3f6b9c0775074c2796d6ddb21bbddaab,13.958
74315069a83c4013bcacf251d9928fe1,LIDAR_TOP_FRONT,3fdb7dd3a134489d895f1b2ade9a165e,f994daad50a14ac49f1468d66eb8db62,3f6b9c0775074c2796d6ddb21bbddaab,3f6b9c0775074c2796d6ddb21bbddaab,2.467
74315069a83c4013bcacf251d9928fe1,LIDAR_TOP_LEFT,11ed9742be3d48cbadd2bea99d767eb8,373fca46a765439794d1ecbb5839a161,021a4c61479e4550a518ef98729dd7b9,3f6b9c0775074c2796d6ddb21bbddaab,-22.447
74315069a83c4013bcacf251d9928fe1,LIDAR_TOP_RIGHT,ff5fb16afb3a49bdb72447d444899ed9,f8849496a35c4af599b8e598afda166d,341a4d7115bc41b090f6c80ec6512a44,3f6b9c0775074c2796d6ddb21bbddaab,27.717
74315069a83c4013bcacf251d9928fe1,RADAR_LEFT_BACK,0661cbd4c8b6404caedbc2ed9d48f24c,326989c743c948bf86229f525d0deb2d,3f6b9c0775074c2796d6ddb21bbddaab,3f6b9c0775074c2796d6ddb21bbddaab,5.36
74315069a83c4013bcacf251d9928fe1,RADAR_LEFT_FRONT,ecd66085ec3f4fcfb97a3be38d4ebde7,5e6c5afaa842478db6066e9de8dec1ef,3f6b9c0775074c2796d6ddb21bbddaab,3f6b9c0775074c2796d6ddb21bbddaab,3.38
74315069a83c4013bcacf251d9928fe1,RADAR_LEFT_SIDE,033314c6b47e41f78818e1af56f32c64,cbecfab3ced24bbeab0a1b1bdd4375a8,3f6b9c0775074c2796d6ddb21bbddaab,3f6b9c0775074c2796d6ddb21bbddaab,3.464
74315069a83c4013bcacf251d9928fe1,RADAR_RIGHT_BACK,4fa8ad2daf734a288dc46ec78f493b73,f2c73d43e0994ee8a16f930860856c0e,3f6b9c0775074c2796d6ddb21bbddaab,3f6b9c0775074c2796d6ddb21bbddaab,5.519
74315069a83c4013bcacf251d9928fe1,RADAR_RIGHT_FRONT,34b805dc9ec84f95a83719e113aad1b2,3126c35b164c459d85e0a0555ccba628,3f6b9c0775074c2796d6ddb21bbddaab,3f6b9c0775074c2796d6ddb21bbddaab,5.512
74315069a83c4013bcacf251d9928fe1,RADAR_RIGHT_SIDE,fd8fbf6da3fb48a29cbaf49e7ff8f2f6,8bef64c60da74778a5b9ef975c97edb7,3f6b9c0775074c2796d6ddb21bbddaab,3f6b9c0775074c2796d6ddb21bbddaab,5.481
46e9fde57b0845da94c549c832796659,LIDAR_LEFT,0c1ab6a740584713a7c16cdaf4b518a1,2e6c7b7b7ceb4f69be01f9006cedf58f,6d99b5bb3f9846289a08513219c734af,b8747f4b4e2141fd9c30c4e825115303,-10.64
46e9fde57b0845da94c549c832796659,LIDAR_REAR,df7e5bd7ae9540e79566f1fc46793537,7198b581279c431bad450deaf7669f87,6a70acf26c7a4c84a8b1af726a64108a,b8747f4b4e2141fd9c30c4e825115303,-47.941
46e9fde57b0845da94c549c832796659,LIDAR_RIGHT,ff007661288843adbc0e88676a828edb,aefabf5dd96744beb296b9881d60ff8b,9d34085bd9fa4a9684cb00d5a3022cb7,b8747f4b4e2141fd9c30c4e825115303,14.345
46e9fde57b0845da94c549c832796659,LIDAR_TOP_FRONT,193cfb51f44241e69a159037a60e87da,f994daad50a14ac49f1468d66eb8db62,b8747f4b4e2141fd9c30c4e825115303,b8747f4b4e2141fd9c30c4e825115303,2.752
46e9fde57b0845da94c549c832796659,LIDAR_TOP_LEFT,b92ddcee333c4a9dae5cd2756787b95c,373fca46a765439794d1ecbb5839a161,1e204099b7b840d691da850fcc4fe357,b8747f4b4e2141fd9c30c4e825115303,-22.327
46e9fde57b0845da94c549c832796659,LIDAR_TOP_RIGHT,b99a9b4947064c0e856afab12b806863,f8849496a35c4af599b8e598afda166d,20d7a5cb584f4992ab4fb8083d00cd87,b8747f4b4e2141fd9c30c4e825115303,28.151
46e9fde57b0845da94c549c832796659,RADAR_LEFT_BACK,35f023f0fa8f46669abfad0c8765bada,326989c743c948bf86229f525d0deb2d,b8747f4b4e2141fd9c30c4e825115303,b8747f4b4e2141fd9c30c4e825115303,6.824
46e9fde57b0845da94c549c832796659,RADAR_LEFT_FRONT,9856112a80574aa497f7aae0c67cca5d,5e6c5afaa842478db6066e9de8dec1ef,b8747f4b4e2141fd9c30c4e825115303,b8747f4b4e2141fd9c30c4e825115303,5.407
46e9fde57b0845da94c549c832796659,RADAR_LEFT_SIDE,20bdaa40842a4ee1b6ca1f5af3babbdc,cbecfab3ced24bbeab0a1b1bdd4375a8,b8747f4b4e2141fd9c30c4e825115303,b8747f4b4e2141fd9c30c4e825115303,5.526
46e9fde57b0845da94c549c832796659,RADAR_RIGHT_BACK,af7226f9ad2e452c95a207380b5c69d9,f2c73d43e0994ee8a16f930860856c0e,b8747f4b4e2141fd9c30c4e825115303,b8747f4b4e2141fd9c30c4e825115303,7.004
46e9fde57b0845da94c549c832796659,RADAR_RIGHT_FRONT,697dbeae78d64f15ac30683555583a2c,3126c35b164c459d85e0a0555ccba628,b8747f4b4e2141fd9c30c4e825115303,b8747f4b4e2141fd9c30c4e825115303,7.011
46e9fde57b0845da94c549c832796659,RADAR_RIGHT_SIDE,2aed8dfb989d45bcb94143c5ccada258,8bef64c60da74778a5b9ef975c97edb7,b8747f4b4e2141fd9c30c4e825115303,b8747f4b4e2141fd9c30c4e825115303,6.908
5e7ef242185a4143814462c9fcf614c0,LIDAR_LEFT,550d3d2fc5ff4f55b118b2d2eb505396,2e6c7b7b7ceb4f69be01f9006cedf58f,32d3fa54481b4d42b82c489f87fc1d65,a93a409d587b47368fb92d6c9e6eee7b,-10.639
5e7ef242185a4143814462c9fcf614c0,LIDAR_REAR,3c9f1560822940ec80cda5b3954bbce8,7198b581279c431bad450deaf7669f87,d548c894608b4e9cbbeb6d006e04b23d,a93a409d587b47368fb92d6c9e6eee7b,-47.572
5e7ef242185a4143814462c9fcf614c0,LIDAR_RIGHT,a0422d35ef7a409ab138203713b02f7d,aefabf5dd96744beb296b9881d60ff8b,aea3d8fbbf8547f0994e753ee8d80e40,a93a409d587b47368fb92d6c9e6eee7b,14.676
5e7ef242185a4143814462c9fcf614c0,LIDAR_TOP_FRONT,3b8f0e36dc0d452695e0b6abac87763c,f994daad50a14ac49f1468d66eb8db62,a93a409d587b47368fb92d6c9e6eee7b,a93a409d587b47368fb92d6c9e6eee7b,3.018
5e7ef242185a4143814462c9fcf614c0,LIDAR_TOP_LEFT,be00ec32b1a4447d86857ad9ef5ac48f,373fca46a765439794d1ecbb5839a161,cef59c28f659492ea2b3d6860609b800,a93a409d587b47368fb92d6c9e6eee7b,-21.823
5e7ef242185a4143814462c9fcf614c0,LIDAR_TOP_RIGHT,2ac5850972e14b09bca7f4dcc5864c51,f8849496a35c4af599b8e598afda166d,6846fd4adda34048b3db1bf87d592090,a93a409d587b47368fb92d6c9e6eee7b,28.278
5e7ef242185a4143814462c9fcf614c0,RADAR_LEFT_BACK,0795d1af80c8484896dbd0ce019724dd,326989c743c948bf86229f525d0deb2d,a93a409d587b47368fb92d6c9e6eee7b,a93a409d587b47368fb92d6c9e6eee7b,3.654
5e7ef242185a4143814462c9fcf614c0,RADAR_LEFT_FRONT,068124e7997d422f93bad465f597aa66,5e6c5afaa842478db6066e9de8dec1ef,a93a409d587b47368fb92d6c9e6eee7b,a93a409d587b47368fb92d6c9e6eee7b,7.322
5e7ef242185a4143814462c9fcf614c0,RADAR_LEFT_SIDE,790ba026116d4562a8d48823cfd4447f,cbecfab3ced24bbeab0a1b1bdd4375a8,a93a409d587b47368fb92d6c9e6eee7b,a93a409d587b47368fb92d6c9e6eee7b,7.439
5e7ef242185a4143814462c9fcf614c0,RADAR_RIGHT_BACK,d32a0c75ca524b54ab5e7cc3bd7d5c29,f2c73d43e0994ee8a16f930860856c0e,a93a409d587b47368fb92d6c9e6eee7b,a93a409d587b47368fb92d6c9e6eee7b,3.86
5e7ef242185a4143814462c9fcf614c0,RADAR_RIGHT_FRONT,9bcd5f04b51f4fdeb7af93e2f4a0623b,3126c35b164c459d85e0a0555ccba628,a93a409d587b47368fb92d6c9e6eee7b,a93a409d587b47368fb92d6c9e6eee7b,3.756
5e7ef242185a4143814462c9fcf614c0,RADAR_RIGHT_SIDE,d7ab5ace2a0e41e9a45801655e09a306,8bef64c60da74778a5b9ef975c97edb7,a93a409d587b47368fb92d6c9e6eee7b,a93a409d587b47368fb92d6c9e6eee7b,3.653
58813f71db1447779ee3edc3fced1b68,LIDAR_LEFT,56d08d5d1795488d897d272330836df2,2e6c7b7b7ceb4f69be01f9006cedf58f,5d4bcf2e8817411ea6326749c884ff13,d9597eb65a534d79ade208ee606138ad,-10.653
58813f71db1447779ee3edc3fced1b68,LIDAR_REAR,679cf18dde684516b726c4593df69ac5,7198b581279c431bad450deaf7669f87,7180f540086044b583109000dab3b455,d9597eb65a534d79ade208ee606138ad,-47.737
58813f71db1447779ee3edc3fced1b68,LIDAR_RIGHT,4a0c2d5ebfe04e3c8a6b92a02cce5999,aefabf5dd96744beb296b9881d60ff8b,4161b54e1719459a999652d67ca26200,d9597eb65a534d79ade208ee606138ad,14.421
58813f71db1447779ee3edc3fced1b68,LIDAR_TOP_FRONT,07591a4b3e6049fa852fc8ce49fc16bf,f994daad50a14ac49f1468d66eb8db62,d9597eb65a534d79ade208ee606138ad,d9597eb65a534d79ade208ee606138ad,2.958
58813f71db1447779ee3edc3fced1b68,LIDAR_TOP_LEFT,ff55a0a2097741d4bb0e096af8d10ac8,373fca46a765439794d1ecbb5839a161,cfb2fe2faeca467a864ad054bab924c8,d9597eb65a534d79ade208ee606138ad,-21.786
58813f71db1447779ee3edc3fced1b68,LIDAR_TOP_RIGHT,7a75325f90b34c389071f61b6326d2fd,f8849496a35c4af599b8e598afda166d,c5c5c2aba84a410291742ff5c5e662cd,d9597eb65a534d79ade208ee606138ad,28.197
58813f71db1447779ee3edc3fced1b68,RADAR_LEFT_BACK,490bcfeab1914eb5a576642e48e03623,326989c743c948bf86229f525d0deb2d,d9597eb65a534d79ade208ee606138ad,d9597eb65a534d79ade208ee606138ad,5.554
58813f71db1447779ee3edc3fced1b68,RADAR_LEFT_FRONT,7642b54da5a7438b954e73749cf0cb6a,5e6c5afaa842478db6066e9de8dec1ef,d9597eb65a534d79ade208ee606138ad,d9597eb65a534d79ade208ee606138ad,4.126
58813f71db1447779ee3edc3fced1b68,RADAR_LEFT_SIDE,cc8de2a2ca284de281bc322aa12ccb5a,cbecfab3ced24bbeab0a1b1bdd4375a8,d9597eb65a534d79ade208ee606138ad,d9597eb65a534d79ade208ee606138ad,4.25
58813f71db1447779ee3edc3fced1b68,RADAR_RIGHT_BACK,96473bcfd02746b49cfdb8d6c9454ed6,f2c73d43e0994ee8a16f930860856c0e,d9597eb65a534d79ade208ee606138ad,d9597eb65a534d79ade208ee606138ad,5.802
58813f71db1447779ee3edc3fced1b68,RADAR_RIGHT_FRONT,61b36aa6c3904900b0a00df1a155ecce,3126c35b164c459d85e0a0555ccba628,d9597eb65a534d79ade208ee606138ad,d9597eb65a534d79ade208ee606138ad,5.748
58813f71db1447779ee3edc3fced1b68,RADAR_RIGHT_SIDE,451eeb40b8da43cba106cf2eafe99ff7,8bef64c60da74778a5b9ef975c97edb7,d9597eb65a534d79ade208ee606138ad,d9597eb65a534d79ade208ee606138ad,5.639
8fead37877da4451b2cb3fc28c0a2df9,LIDAR_LEFT,a8be3a69b7de4fbaabc71bfd2104017e,2e6c7b7b7ceb4f69be01f9006cedf58f,d89cdb4084e64a7fbfd2dccf5efe2bce,62990f72503a4d6bb15a9a4d251a335d,-10.653
8fead37877da4451b2cb3fc28c0a2df9,LIDAR_REAR,3dfdac366abc4dc2ac4374e9fbf7cdeb,7198b581279c431bad450deaf7669f87,1e1138e0b5554469bfb1f51acede6b9e,62990f72503a4d6bb15a9a4d251a335d,-48.214
8fead37877da4451b2cb3fc28c0a2df9,LIDAR_RIGHT,a42bc3fff8f04ebcbbe31cbec34bd914,aefabf5dd96744beb296b9881d60ff8b,978e221e87f44aa498f0d4a3e677c4e7,62990f72503a4d6bb15a9a4d251a335d,14.482
8fead37877da4451b2cb3fc28c0a2df9,LIDAR_TOP_FRONT,e353455967694b51b62149ab2932c62e,f994daad50a14ac49f1468d66eb8db62,62990f72503a4d6bb15a9a4d251a335d,62990f72503a4d6bb15a9a4d251a335d,2.642
8fead37877da4451b2cb3fc28c0a2df9,LIDAR_TOP_LEFT,45d2e6c1ab5f4f9baf2af9ac8f448596,373fca46a765439794d1ecbb5839a161,fec33caf28744ad89845f29459b3e239,62990f72503a4d6bb15a9a4d251a335d,-22.06
8fead37877da4451b2cb3fc28c0a2df9,LIDAR_TOP_RIGHT,2e4c132637d14c02bd01f84f373d19ed,f8849496a35c4af599b8e598afda166d,628877dda941481abde3459dfaffa52c,62990f72503a4d6bb15a9a4d251a335d,27.854
8fead37877da4451b2cb3fc28c0a2df9,RADAR_LEFT_BACK,0259e922c8ec43c68676ad50e9ec7fea,326989c743c948bf86229f525d0deb2d,62990f72503a4d6bb15a9a4d251a335d,62990f72503a4d6bb15a9a4d251a335d,6.771
8fead37877da4451b2cb3fc28c0a2df9,RADAR_LEFT_FRONT,32b37a8fb1b7472eb81ffe99f235e174,5e6c5afaa842478db6066e9de8dec1ef,62990f72503a4d6bb15a9a4d251a335d,62990f72503a4d6bb15a9a4d251a335d,5.003
8fead37877da4451b2cb3fc28c0a2df9,RADAR_LEFT_SIDE,29430c691ab240c6889f22c063baff53,cbecfab3ced24bbeab0a1b1bdd4375a8,62990f72503a4d6bb15a9a4d251a335d,62990f72503a4d6bb15a9a4d251a335d,5.125
8fead37877da4451b2cb3fc28c0a2df9,RADAR_RIGHT_BACK,18b7d530c7c24dab809a7c5090351230,f2c73d43e0994ee8a16f930860856c0e,62990f72503a4d6bb15a9a4d251a335d,62990f72503a4d6bb15a9a4d251a335d,7.052
8fead37877da4451b2cb3fc28c0a2df9,RADAR_RIGHT_FRONT,5d39fc4816404ecb876e74c6847578e9,3126c35b164c459d85e0a0555ccba628,62990f72503a4d6bb15a9a4d251a335d,62990f72503a4d6bb15a9a4d251a335d,6.943
8fead37877da4451b2cb3fc28c0a2df9,RADAR_RIGHT_SIDE,b10170e01b2d4abba153e15c7f649fa5,8bef64c60da74778a5b9ef975c97edb7,62990f72503a4d6bb15a9a4d251a335d,62990f72503a4d6bb15a9a4d251a335d,6.849
6eaa78ca11614526ae026ae75686c69e,LIDAR_LEFT,fcebda65a9fd4ef3b6b85127659d52ff,2e6c7b7b7ceb4f69be01f9006cedf58f,698f135b676840379de0a5aad86a2223,db93d2bd07a040b6b6882e7382f0abb9,-10.641
6eaa78ca11614526ae026ae75686c69e,LIDAR_REAR,1e340881f6d4456c8fcccfc327deebf0,7198b581279c431bad450deaf7669f87,e3cd69c8d41f4bdabdf90e9e34fd33b1,db93d2bd07a040b6b6882e7382f0abb9,-47.979
6eaa78ca11614526ae026ae75686c69e,LIDAR_RIGHT,59df9947fcbf4ac29c5fded7f1b7bfed,aefabf5dd96744beb296b9881d60ff8b,b28ad207d8d74d8a9af63425121d537e,db93d2bd07a040b6b6882e7382f0abb9,14.146
6eaa78ca11614526ae026ae75686c69e,LIDAR_TOP_FRONT,50db9e5212f74b35ae149aae4c5dea21,f994daad50a14ac49f1468d66eb8db62,db93d2bd07a040b6b6882e7382f0abb9,db93d2bd07a040b6b6882e7382f0abb9,2.601
6eaa78ca11614526ae026ae75686c69e,LIDAR_TOP_LEFT,902716c7a65f4db69283107ce295e9b3,373fca46a765439794d1ecbb5839a161,f3995d86483a4a6998594ca924a4b960,db93d2bd07a040b6b6882e7382f0abb9,-22.473
6eaa78ca11614526ae026ae75686c69e,LIDAR_TOP_RIGHT,0ab640b5e47544f08fbd1c4b627f34c4,f8849496a35c4af599b8e598afda166d,f61f402ace6446a0b1ce2519856e8fc4,db93d2bd07a040b6b6882e7382f0abb9,27.924
6eaa78ca11614526ae026ae75686c69e,RADAR_LEFT_BACK,f0f25c9d394c4e36b621b5005d1817f5,326989c743c948bf86229f525d0deb2d,db93d2bd07a040b6b6882e7382f0abb9,db93d2bd07a040b6b6882e7382f0abb9,3.574
6eaa78ca11614526ae026ae75686c69e,RADAR_LEFT_FRONT,2c0ae2ebd6c1406f9c49dfb4c0c66022,5e6c5afaa842478db6066e9de8dec1ef,db93d2bd07a040b6b6882e7382f0abb9,db93d2bd07a040b6b6882e7382f0abb9,6.626
6eaa78ca11614526ae026ae75686c69e,RADAR_LEFT_SIDE,ec4e8494571f47c99753bd1b9a200dc5,cbecfab3ced24bbeab0a1b1bdd4375a8,db93d2bd07a040b6b6882e7382f0abb9,db93d2bd07a040b6b6882e7382f0abb9,6.697
6eaa78ca11614526ae026ae75686c69e,RADAR_RIGHT_BACK,67d5c1760e474eda810384785f73ae44,f2c73d43e0994ee8a16f930860856c0e,db93d2bd07a040b6b6882e7382f0abb9,db93d2bd07a040b6b6882e7382f0abb9,3.802
6eaa78ca11614526ae026ae75686c69e,RADAR_RIGHT_FRONT,b3ea3636e6374f73bc54880a25845abf,3126c35b164c459d85e0a0555ccba628,e3cd69c8d41f4bdabdf90e9e34fd33b1,db93d2bd07a040b6b6882e7382f0abb9,-43.393
6eaa78ca11614526ae026ae75686c69e,RADAR_RIGHT_SIDE,a744887bf07846e19d68f9fdfe6073b2,8bef64c60da74778a5b9ef975c97edb7,db93d2bd07a040b6b6882e7382f0abb9,db93d2bd07a040b6b6882e7382f0abb9,3.632
dc80f86d4864439d98edf0612e4892dc,LIDAR_LEFT,d0084040e23845f89513b14bd1f7fbd1,2e6c7b7b7ceb4f69be01f9006cedf58f,59cafbc3ab34473b9504516fe448cbf8,a625c9e2ca8543728ae7b7fbc678cc76,-10.64
dc80f86d4864439d98edf0612e4892dc,LIDAR_REAR,5f46c68aa1214c638927f13857b57316,7198b581279c431bad450deaf7669f87,d856a032e99544569f49f190ef5d3b40,a625c9e2ca8543728ae7b7fbc678cc76,-47.718
dc80f86d4864439d98edf0612e4892dc,LIDAR_RIGHT,2a1b85684e99444790ca57370eee2471,aefabf5dd96744beb296b9881d60ff8b,fcff3e8b3a514498b67e63e1a8802771,a625c9e2ca8543728ae7b7fbc678cc76,14.414
dc80f86d4864439d98edf0612e4892dc,LIDAR_TOP_FRONT,a19ebb3fb5a8438c8595e21c13a85ad2,f994daad50a14ac49f1468d66eb8db62,a625c9e2ca8543728ae7b7fbc678cc76,a625c9e2ca8543728ae7b7fbc678cc76,2.795
dc80f86d4864439d98edf0612e4892dc,LIDAR_TOP_LEFT,8d2ac8d5cda64284860b19d64c7d3334,373fca46a765439794d1ecbb5839a161,a1351bfb46eb4acaa56ad2b2dfa666a7,a625c9e2ca8543728ae7b7fbc678cc76,-22.109
dc80f86d4864439d98edf0612e4892dc,LIDAR_TOP_RIGHT,ac1707136ec54bc58039fd0b18ffc11d,f8849496a35c4af599b8e598afda166d,ad96e1d995b549cfa57bb595339eecc9,a625c9e2ca8543728ae7b7fbc678cc76,28.315
dc80f86d4864439d98edf0612e4892dc,RADAR_LEFT_BACK,64c818addd5a400b9215dfeb3d36b187,326989c743c948bf86229f525d0deb2d,a625c9e2ca8543728ae7b7fbc678cc76,a625c9e2ca8543728ae7b7fbc678cc76,5.222
dc80f86d4864439d98edf0612e4892dc,RADAR_LEFT_FRONT,fe7b01598c37417eaf6e4458fd0dc7a9,5e6c5afaa842478db6066e9de8dec1ef,a625c9e2ca8543728ae7b7fbc678cc76,a625c9e2ca8543728ae7b7fbc678cc76,4.209
dc80f86d4864439d98edf0612e4892dc,RADAR_LEFT_SIDE,6362ab18593f49bbb71e66f2a5730901,cbecfab3ced24bbeab0a1b1bdd4375a8,a625c9e2ca8543728ae7b7fbc678cc76,a625c9e2ca8543728ae7b7fbc678cc76,4.281
dc80f86d4864439d98edf0612e4892dc,RADAR_RIGHT_BACK,2752eec5f73e4484b70e61623edb8b99,f2c73d43e0994ee8a16f930860856c0e,a625c9e2ca8543728ae7b7fbc678cc76,a625c9e2ca8543728ae7b7fbc678cc76,5.438
dc80f86d4864439d98edf0612e4892dc,RADAR_RIGHT_FRONT,e494448ce7fa4d7bb84d0b49e77a6bb6,3126c35b164c459d85e0a0555ccba628,a625c9e2ca8543728ae7b7fbc678cc76,a625c9e2ca8543728ae7b7fbc678cc76,5.331
dc80f86d4864439d98edf0612e4892dc,RADAR_RIGHT_SIDE,dee75912781346efa798f89fc630313e,8bef64c60da74778a5b9ef975c97edb7,a625c9e2ca8543728ae7b7fbc678cc76,a625c9e2ca8543728ae7b7fbc678cc76,5.274
4d89463ec72c4a1a81f6d023b979b265,LIDAR_LEFT,c3d6365009d3453baed9732f8a50dfa8,2e6c7b7b7ceb4f69be01f9006cedf58f,480e146288784d6c82d035c54bcc87db,d314092e01624fb4ade8fc470ff66e78,-10.655
4d89463ec72c4a1a81f6d023b979b265,LIDAR_REAR,3b6ddd21cdb64e058e0cc455310d597b,7198b581279c431bad450deaf7669f87,267404194486442b92c09b221a679838,d314092e01624fb4ade8fc470ff66e78,-47.83
4d89463ec72c4a1a81f6d023b979b265,LIDAR_RIGHT,a6edc11cbe564ab4be637174b290e63d,aefabf5dd96744beb296b9881d60ff8b,1b9b6a43c8324dd58f219c85cdd8e7be,d314092e01624fb4ade8fc470ff66e78,14.773
4d89463ec72c4a1a81f6d023b979b265,LIDAR_TOP_FRONT,18314a5d4b78414c8ebe0b05d3a6937b,f994daad50a14ac49f1468d66eb8db62,d314092e01624fb4ade8fc470ff66e78,d314092e01624fb4ade8fc470ff66e78,2.858
4d89463ec72c4a1a81f6d023b979b265,LIDAR_TOP_LEFT,325b1e141dc943e59c7933d0f2d92374,373fca46a765439794d1ecbb5839a161,3088d876eacd402694a51a16079f7056,d314092e01624fb4ade8fc470ff66e78,-22.221
4d89463ec72c4a1a81f6d023b979b265,LIDAR_TOP_RIGHT,ef8a484f7b634591a5f7c3c8fc1f849c,f8849496a35c4af599b8e598afda166d,606709aedfd7421191807195624552ea,d314092e01624fb4ade8fc470ff66e78,28.431
4d89463ec72c4a1a81f6d023b979b265,RADAR_LEFT_BACK,1b016655656149d799d547a2eeafaa51,326989c743c948bf86229f525d0deb2d,d314092e01624fb4ade8fc470ff66e78,d314092e01624fb4ade8fc470ff66e78,6.762
4d89463ec72c4a1a81f6d023b979b265,RADAR_LEFT_FRONT,d365287cc0fa4f77b3f778f4ce23b0a6,5e6c5afaa842478db6066e9de8dec1ef,d314092e01624fb4ade8fc470ff66e78,d314092e01624fb4ade8fc470ff66e78,5.13
4d89463ec72c4a1a81f6d023b979b265,RADAR_LEFT_SIDE,7a6ab2f630214be5898f0dcdace5070b,cbecfab3ced24bbeab0a1b1bdd4375a8,d314092e01624fb4ade8fc470ff66e78,d314092e01624fb4ade8fc470ff66e78,5.26
4d89463ec72c4a1a81f6d023b979b265,RADAR_RIGHT_BACK,88912bd9586c4d5aba5e1cf83c394a1c,f2c73d43e0994ee8a16f930860856c0e,d314092e01624fb4ade8fc470ff66e78,d314092e01624fb4ade8fc470ff66e78,6.968
4d89463ec72c4a1a81f6d023b979b265,RADAR_RIGHT_FRONT,80e89f5185504723b79ad3bec1882369,3126c35b164c459d85e0a0555ccba628,d314092e01624fb4ade8fc470ff66e78,d314092e01624fb4ade8fc470ff66e78,6.936
4d89463ec72c4a1a81f6d023b979b265,RADAR_RIGHT_SIDE,1a794f28430e4a1bab9b4c99503b6864,8bef64c60da74778a5b9ef975c97edb7,d314092e01624fb4ade8fc470ff66e78,d314092e01624fb4ade8fc470ff66e78,6.814
5491f8939d344ac58185f2a7c73d86d7,LIDAR_LEFT,0612a938c5e04d0b902ea03ef169b5ab,2e6c7b7b7ceb4f69be01f9006cedf58f,ee1d06b8595c4129940c5ab248cb86dc,ea30268b36f94f979d5eaf840075f674,-10.655
5491f8939d344ac58185f2a7c73d86d7,LIDAR_REAR,28a1ef2cd7a447788e527774d7e837b7,7198b581279c431bad450deaf7669f87,12203057046d4840b3764354051dd6c0,ea30268b36f94f979d5eaf840075f674,-48.312
5491f8939d344ac58185f2a7c73d86d7,LIDAR_RIGHT,c3e88471bbd94ffc871fc6658d4a9421,aefabf5dd96744beb296b9881d60ff8b,18292daa116f4854bc586f06aee296e4,ea30268b36f94f979d5eaf840075f674,14.17
5491f8939d344ac58185f2a7c73d86d7,LIDAR_TOP_FRONT,2ec3f2f5d5d649bcb98c18673bbea617,f994daad50a14ac49f1468d66eb8db62,ea30268b36f94f979d5eaf840075f674,ea30268b36f94f979d5eaf840075f674,2.288
5491f8939d344ac58185f2a7c73d86d7,LIDAR_TOP_LEFT,6e69704c48744e5db317b9f6ea6de420,373fca46a765439794d1ecbb5839a161,6ba95a515e4249c2be86ca073eaf5e64,ea30268b36f94f979d5eaf840075f674,-22.488
