sample_token,annotation_token,instance_token,scene,category,range_m,band_m,margin_m,lidar_points,radar_points,publisher_lidar_points,publisher_radar_points
9d75f3c77f384353b5477c981fb46011,3515a026698c4827962872bd00374caf,399caeed820849edbb6119983881a288,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,34.84003633524851,0-50,0.5,89,3,42,1
9d75f3c77f384353b5477c981fb46011,64e79af447c643878046f335612c6631,3e9f9180fb2e4686899e622b710d58d4,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,13.035189054416362,0-50,0.0,331,0,297,0
9d75f3c77f384353b5477c981fb46011,64e79af447c643878046f335612c6631,3e9f9180fb2e4686899e622b710d58d4,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,13.035189054416362,0-50,0.5,401,1,297,0
9d75f3c77f384353b5477c981fb46011,123654093ccb4cf98064a737f5141bcb,3f53eae642064615abb447f4a9b2f9c5,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,44.991921350958386,0-50,0.0,47,0,17,0
9d75f3c77f384353b5477c981fb46011,123654093ccb4cf98064a737f5141bcb,3f53eae642064615abb447f4a9b2f9c5,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,44.991921350958386,0-50,0.5,72,0,17,0
9d75f3c77f384353b5477c981fb46011,1010159f71434528abccddd5aa6ea90f,430ef77fff924d0f80274cfd3973ab91,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,21.408139996175294,0-50,0.0,128,0,98,0
9d75f3c77f384353b5477c981fb46011,1010159f71434528abccddd5aa6ea90f,430ef77fff924d0f80274cfd3973ab91,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,21.408139996175294,0-50,0.5,519,4,98,0
9d75f3c77f384353b5477c981fb46011,ff58b868e7a742a382c9fe3a19827365,4873146c4c824684ab41e630dc1e6bbd,scene-b13542304b244af585a646082c57a079-1,vehicle.car,17.590638649012856,0-50,0.0,2873,8,2384,8
9d75f3c77f384353b5477c981fb46011,ff58b868e7a742a382c9fe3a19827365,4873146c4c824684ab41e630dc1e6bbd,scene-b13542304b244af585a646082c57a079-1,vehicle.car,17.590638649012856,0-50,0.5,3246,8,2384,8
9d75f3c77f384353b5477c981fb46011,4ee2f037137a4aca9218fab4b09a5c42,4920f3fe541f457b8bcd55bc52e86344,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,31.485845204480682,0-50,0.0,20,0,15,0
9d75f3c77f384353b5477c981fb46011,4ee2f037137a4aca9218fab4b09a5c42,4920f3fe541f457b8bcd55bc52e86344,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,31.485845204480682,0-50,0.5,131,2,15,0
9d75f3c77f384353b5477c981fb46011,e366ee6d79bb4376be8161f185f1986a,528cd92d95c640129913fd20643471d3,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,86.45548164995449,50-100,0.0,57,9,51,9
9d75f3c77f384353b5477c981fb46011,e366ee6d79bb4376be8161f185f1986a,528cd92d95c640129913fd20643471d3,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,86.45548164995449,50-100,0.5,58,9,51,9
9d75f3c77f384353b5477c981fb46011,55513610d65144a8bf87570f0dc15c58,538d6dc258e94c27b59317a5660626a6,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,43.377518655344026,0-50,0.0,15,0,14,0
9d75f3c77f384353b5477c981fb46011,55513610d65144a8bf87570f0dc15c58,538d6dc258e94c27b59317a5660626a6,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,43.377518655344026,0-50,0.5,40,0,14,0
9d75f3c77f384353b5477c981fb46011,0a118d0c3246472a9e9b3ab2f1cf8b88,57d8e164700a4c6585c3d36c22fd4d7e,scene-b13542304b244af585a646082c57a079-1,vehicle.car,90.3626766444081,50-100,0.0,3,1,2,1
9d75f3c77f384353b5477c981fb46011,0a118d0c3246472a9e9b3ab2f1cf8b88,57d8e164700a4c6585c3d36c22fd4d7e,scene-b13542304b244af585a646082c57a079-1,vehicle.car,90.3626766444081,50-100,0.5,3,4,2,1
9d75f3c77f384353b5477c981fb46011,c54d918191b24e7bb64d09e9e8016eb0,5cffdaeaed3b4f1ab13832cc1fdf1ca8,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,31.369868350038832,0-50,0.0,80,0,45,0
9d75f3c77f384353b5477c981fb46011,c54d918191b24e7bb64d09e9e8016eb0,5cffdaeaed3b4f1ab13832cc1fdf1ca8,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,31.369868350038832,0-50,0.5,195,0,45,0
9d75f3c77f384353b5477c981fb46011,b6975096f48a4210ae65de118ce62b20,61367e214a6143db8068cba9e822503c,scene-b13542304b244af585a646082c57a079-1,vehicle.car,47.45205065140076,0-50,0.0,11,1,9,1
9d75f3c77f384353b5477c981fb46011,b6975096f48a4210ae65de118ce62b20,61367e214a6143db8068cba9e822503c,scene-b13542304b244af585a646082c57a079-1,vehicle.car,47.45205065140076,0-50,0.5,14,2,9,1
9d75f3c77f384353b5477c981fb46011,867dd617067148f9be627a90c6a77f83,642f289a9721438084448aaf7635c98b,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,44.69172138413298,0-50,0.0,20,1,15,1
9d75f3c77f384353b5477c981fb46011,867dd617067148f9be627a90c6a77f83,642f289a9721438084448aaf7635c98b,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,44.69172138413298,0-50,0.5,41,2,15,1
9d75f3c77f384353b5477c981fb46011,493a112c8d7447149419925381dd774e,671d5fd731654aeb884a1de07c065fc7,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,75.71902450081326,50-100,0.0,19,0,13,0
9d75f3c77f384353b5477c981fb46011,493a112c8d7447149419925381dd774e,671d5fd731654aeb884a1de07c065fc7,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,75.71902450081326,50-100,0.5,19,2,13,0
9d75f3c77f384353b5477c981fb46011,276322c956a042f6a7a9058e4e6cca82,68e1b372a21745b48d280abee52cc92c,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,26.645269026479372,0-50,0.0,118,0,92,0
9d75f3c77f384353b5477c981fb46011,276322c956a042f6a7a9058e4e6cca82,68e1b372a21745b48d280abee52cc92c,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,26.645269026479372,0-50,0.5,304,3,92,0
9d75f3c77f384353b5477c981fb46011,1641e6149c3a4a9ea2ede6e2a329ff15,6ee6797e8b12408188bba29a613a6c94,scene-b13542304b244af585a646082c57a079-1,vehicle.car,46.48783205752434,0-50,0.0,122,2,74,2
9d75f3c77f384353b5477c981fb46011,1641e6149c3a4a9ea2ede6e2a329ff15,6ee6797e8b12408188bba29a613a6c94,scene-b13542304b244af585a646082c57a079-1,vehicle.car,46.48783205752434,0-50,0.5,183,5,74,2
9d75f3c77f384353b5477c981fb46011,1354281d1b7e41b6bd30fe8ea6a83a94,74156bc6cf1a437d8779d8ddcfd40fbf,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,89.26807382819484,50-100,0.0,94,12,68,12
9d75f3c77f384353b5477c981fb46011,1354281d1b7e41b6bd30fe8ea6a83a94,74156bc6cf1a437d8779d8ddcfd40fbf,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,89.26807382819484,50-100,0.5,97,15,68,12
9d75f3c77f384353b5477c981fb46011,ca6d88c17c5a40c9989be0960ad6fca0,767f6e7dcb5c41e9b256cfa48301040e,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,54.54479405465338,50-100,0.0,43,2,27,2
9d75f3c77f384353b5477c981fb46011,ca6d88c17c5a40c9989be0960ad6fca0,767f6e7dcb5c41e9b256cfa48301040e,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,54.54479405465338,50-100,0.5,44,8,27,2
9d75f3c77f384353b5477c981fb46011,12270c96738349528cc1eae187806ac8,76ace2582668460a90af3114fd1592f9,scene-b13542304b244af585a646082c57a079-1,vehicle.car,101.42866842758505,100-150,0.0,6,1,7,1
9d75f3c77f384353b5477c981fb46011,12270c96738349528cc1eae187806ac8,76ace2582668460a90af3114fd1592f9,scene-b13542304b244af585a646082c57a079-1,vehicle.car,101.42866842758505,100-150,0.5,7,2,7,1
9d75f3c77f384353b5477c981fb46011,f6a3aa4fe144432fa05fd1a1368677d2,82137db3406640b6afa2878e04c085aa,scene-b13542304b244af585a646082c57a079-1,vehicle.car,33.481788925815664,0-50,0.0,127,2,118,2
9d75f3c77f384353b5477c981fb46011,f6a3aa4fe144432fa05fd1a1368677d2,82137db3406640b6afa2878e04c085aa,scene-b13542304b244af585a646082c57a079-1,vehicle.car,33.481788925815664,0-50,0.5,137,2,118,2
9d75f3c77f384353b5477c981fb46011,afd63e32849c430f9e3eec7f8f1eccf0,82728f87d486472aa01fcb7871cd3252,scene-b13542304b244af585a646082c57a079-1,vehicle.car,27.245303862250736,0-50,0.0,306,1,310,1
9d75f3c77f384353b5477c981fb46011,afd63e32849c430f9e3eec7f8f1eccf0,82728f87d486472aa01fcb7871cd3252,scene-b13542304b244af585a646082c57a079-1,vehicle.car,27.245303862250736,0-50,0.5,466,4,310,1
9d75f3c77f384353b5477c981fb46011,a3ea84306ded46bc95c128e1e836d254,857b2e8bab1843bf8b08ba283bc475dc,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,41.96834940511222,0-50,0.0,106,1,71,1
9d75f3c77f384353b5477c981fb46011,a3ea84306ded46bc95c128e1e836d254,857b2e8bab1843bf8b08ba283bc475dc,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,41.96834940511222,0-50,0.5,128,2,71,1
9d75f3c77f384353b5477c981fb46011,8aeb581283ff4d61a1551557b43316e7,8840b29db33741aba49884564fa54d92,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,19.177465051852984,0-50,0.0,51,1,44,1
9d75f3c77f384353b5477c981fb46011,8aeb581283ff4d61a1551557b43316e7,8840b29db33741aba49884564fa54d92,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,19.177465051852984,0-50,0.5,53,1,44,1
9d75f3c77f384353b5477c981fb46011,a01821ad4d494a699d1a9f5dfb715ec9,8ae517509a44489b85a122685b48b819,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,15.601301078394354,0-50,0.0,193,1,165,1
9d75f3c77f384353b5477c981fb46011,a01821ad4d494a699d1a9f5dfb715ec9,8ae517509a44489b85a122685b48b819,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,15.601301078394354,0-50,0.5,231,1,165,1
9d75f3c77f384353b5477c981fb46011,602f33c0b8684b8eb100fc5e48cc4791,8bfd5e8d84194f0da214e26b9c116223,scene-b13542304b244af585a646082c57a079-1,vehicle.car,46.452613155866736,0-50,0.0,1,0,1,0
9d75f3c77f384353b5477c981fb46011,602f33c0b8684b8eb100fc5e48cc4791,8bfd5e8d84194f0da214e26b9c116223,scene-b13542304b244af585a646082c57a079-1,vehicle.car,46.452613155866736,0-50,0.5,1,0,1,0
9d75f3c77f384353b5477c981fb46011,fa2a1689478c46e4bbebafcb041e4290,9178b33eb762491f9660f2aa6e199ee0,scene-b13542304b244af585a646082c57a079-1,vehicle.car,92.39399039823296,50-100,0.0,5,5,4,5
9d75f3c77f384353b5477c981fb46011,fa2a1689478c46e4bbebafcb041e4290,9178b33eb762491f9660f2aa6e199ee0,scene-b13542304b244af585a646082c57a079-1,vehicle.car,92.39399039823296,50-100,0.5,5,8,4,5
9d75f3c77f384353b5477c981fb46011,262dfc8cb7ee4ca8980ab1dba0dd5b70,92f457a72f594607ba3035b57e8014b9,scene-b13542304b244af585a646082c57a079-1,vehicle.bicycle,82.11497517095857,50-100,0.0,12,0,7,0
9d75f3c77f384353b5477c981fb46011,262dfc8cb7ee4ca8980ab1dba0dd5b70,92f457a72f594607ba3035b57e8014b9,scene-b13542304b244af585a646082c57a079-1,vehicle.bicycle,82.11497517095857,50-100,0.5,14,0,7,0
9d75f3c77f384353b5477c981fb46011,25235669122649688d6e65d589be273e,97a66ec6b9144addbceae629e54b430a,scene-b13542304b244af585a646082c57a079-1,vehicle.car,89.0602408648429,50-100,0.0,21,1,18,1
9d75f3c77f384353b5477c981fb46011,25235669122649688d6e65d589be273e,97a66ec6b9144addbceae629e54b430a,scene-b13542304b244af585a646082c57a079-1,vehicle.car,89.0602408648429,50-100,0.5,23,1,18,1
9d75f3c77f384353b5477c981fb46011,5bc2137c6fe94f34b39a65fe04a39c11,a0ca472ef1174b97b2215bf479223213,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,71.94665951344983,50-100,0.0,8,3,6,3
9d75f3c77f384353b5477c981fb46011,5bc2137c6fe94f34b39a65fe04a39c11,a0ca472ef1174b97b2215bf479223213,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,71.94665951344983,50-100,0.5,12,4,6,3
9d75f3c77f384353b5477c981fb46011,bd467c62eb464e47b0cdd8a190c60f6b,a38694502a344eb183457960ac95eff2,scene-b13542304b244af585a646082c57a079-1,vehicle.car,86.81220053933865,50-100,0.0,60,6,47,6
9d75f3c77f384353b5477c981fb46011,bd467c62eb464e47b0cdd8a190c60f6b,a38694502a344eb183457960ac95eff2,scene-b13542304b244af585a646082c57a079-1,vehicle.car,86.81220053933865,50-100,0.5,62,8,47,6
9d75f3c77f384353b5477c981fb46011,999244b9880a4b7ba06f1050f9d07c19,a3ecfb5c19f9440a833e77357ca8a141,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,17.101671973012795,0-50,0.0,40,1,38,1
9d75f3c77f384353b5477c981fb46011,999244b9880a4b7ba06f1050f9d07c19,a3ecfb5c19f9440a833e77357ca8a141,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,17.101671973012795,0-50,0.5,60,1,38,1
9d75f3c77f384353b5477c981fb46011,b1c8e12bc31e42eb824d84dcd51f1226,b425f54ce15b455ba66045d2f977eb0a,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,43.37023168121335,0-50,0.0,104,1,72,1
9d75f3c77f384353b5477c981fb46011,b1c8e12bc31e42eb824d84dcd51f1226,b425f54ce15b455ba66045d2f977eb0a,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,43.37023168121335,0-50,0.5,135,3,72,1
9d75f3c77f384353b5477c981fb46011,f123a7f8146e474096800ba03d4077f9,b6dc11d93b4d45fd8d632da9b24f30a4,scene-b13542304b244af585a646082c57a079-1,vehicle.car,37.45444950869387,0-50,0.0,59,2,58,2
9d75f3c77f384353b5477c981fb46011,f123a7f8146e474096800ba03d4077f9,b6dc11d93b4d45fd8d632da9b24f30a4,scene-b13542304b244af585a646082c57a079-1,vehicle.car,37.45444950869387,0-50,0.5,63,2,58,2
9d75f3c77f384353b5477c981fb46011,1fc1551adcb94b4e8f90fedf5a37c55e,b8d6cf5ec2474f74936fe6312f33a4dd,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,59.21599990188024,50-100,0.0,26,1,17,1
9d75f3c77f384353b5477c981fb46011,1fc1551adcb94b4e8f90fedf5a37c55e,b8d6cf5ec2474f74936fe6312f33a4dd,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,59.21599990188024,50-100,0.5,27,1,17,1
9d75f3c77f384353b5477c981fb46011,459a18d7ac4d4b16ba297f679e8695c0,bba533f262894f33bc19acecb5216854,scene-b13542304b244af585a646082c57a079-1,vehicle.car,54.54558696883262,50-100,0.0,12,1,10,1
9d75f3c77f384353b5477c981fb46011,459a18d7ac4d4b16ba297f679e8695c0,bba533f262894f33bc19acecb5216854,scene-b13542304b244af585a646082c57a079-1,vehicle.car,54.54558696883262,50-100,0.5,17,1,10,1
9d75f3c77f384353b5477c981fb46011,414503c36d5849f98eacfcc5fb642577,bd6bc713fbb84e9a8fab5f9d12fe18b3,scene-b13542304b244af585a646082c57a079-1,vehicle.car,47.95647637947971,0-50,0.0,8,0,8,0
9d75f3c77f384353b5477c981fb46011,414503c36d5849f98eacfcc5fb642577,bd6bc713fbb84e9a8fab5f9d12fe18b3,scene-b13542304b244af585a646082c57a079-1,vehicle.car,47.95647637947971,0-50,0.5,11,0,8,0
9d75f3c77f384353b5477c981fb46011,b268f5ade8ee4737b306339341f29081,bead9c85251b4b4e954d8a2799d91b79,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,18.292876753640208,0-50,0.0,68,0,64,0
9d75f3c77f384353b5477c981fb46011,b268f5ade8ee4737b306339341f29081,bead9c85251b4b4e954d8a2799d91b79,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,18.292876753640208,0-50,0.5,104,1,64,0
9d75f3c77f384353b5477c981fb46011,2aabc650616e4247a8b47f4a8863278d,c94f3881f24942699d2677c62edc1a27,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,68.70689794333269,50-100,0.0,10,1,9,1
9d75f3c77f384353b5477c981fb46011,2aabc650616e4247a8b47f4a8863278d,c94f3881f24942699d2677c62edc1a27,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,68.70689794333269,50-100,0.5,12,1,9,1
9d75f3c77f384353b5477c981fb46011,4ba9f85440884a54bcb8580e047bbe26,cfa89bfd0a134fe9aef6c19fb7a52796,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,53.475704235587315,50-100,0.0,43,0,30,0
9d75f3c77f384353b5477c981fb46011,4ba9f85440884a54bcb8580e047bbe26,cfa89bfd0a134fe9aef6c19fb7a52796,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,53.475704235587315,50-100,0.5,52,1,30,0
9d75f3c77f384353b5477c981fb46011,06cebaa0e6444fe697b9b9f4ccd25897,d52cd272794a4b69896e5838d8e02056,scene-b13542304b244af585a646082c57a079-1,vehicle.car,39.26765314952123,0-50,0.0,67,1,64,1
9d75f3c77f384353b5477c981fb46011,06cebaa0e6444fe697b9b9f4ccd25897,d52cd272794a4b69896e5838d8e02056,scene-b13542304b244af585a646082c57a079-1,vehicle.car,39.26765314952123,0-50,0.5,71,3,64,1
9d75f3c77f384353b5477c981fb46011,4dfcc97f50ff48c581f37efec16733be,da4b39dc32894913b2817ceec48454b6,scene-b13542304b244af585a646082c57a079-1,vehicle.car,111.80483505280826,100-150,0.0,1,0,1,0
9d75f3c77f384353b5477c981fb46011,4dfcc97f50ff48c581f37efec16733be,da4b39dc32894913b2817ceec48454b6,scene-b13542304b244af585a646082c57a079-1,vehicle.car,111.80483505280826,100-150,0.5,1,2,1,0
9d75f3c77f384353b5477c981fb46011,1f59f492ffda43a79f551eaa4eb70e98,dbf43e7706d64ad3bddf56159026e5b6,scene-b13542304b244af585a646082c57a079-1,vehicle.car,46.721614922196814,0-50,0.0,77,1,58,1
9d75f3c77f384353b5477c981fb46011,1f59f492ffda43a79f551eaa4eb70e98,dbf43e7706d64ad3bddf56159026e5b6,scene-b13542304b244af585a646082c57a079-1,vehicle.car,46.721614922196814,0-50,0.5,89,1,58,1
9d75f3c77f384353b5477c981fb46011,9d329d6578744d96923f9ec51824d564,e39f2ab0d43044f39f257a3a46437700,scene-b13542304b244af585a646082c57a079-1,vehicle.car,99.07434186251277,50-100,0.0,5,2,6,2
9d75f3c77f384353b5477c981fb46011,9d329d6578744d96923f9ec51824d564,e39f2ab0d43044f39f257a3a46437700,scene-b13542304b244af585a646082c57a079-1,vehicle.car,99.07434186251277,50-100,0.5,6,3,6,2
9d75f3c77f384353b5477c981fb46011,97f3592a50864c0cb7b8302dc59040e0,e3d749186cf746f880de18a640f901bc,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,38.47248092821911,0-50,0.0,1396,18,858,18
9d75f3c77f384353b5477c981fb46011,97f3592a50864c0cb7b8302dc59040e0,e3d749186cf746f880de18a640f901bc,scene-b13542304b244af585a646082c57a079-1,vehicle.truck,38.47248092821911,0-50,0.5,1564,22,858,18
9d75f3c77f384353b5477c981fb46011,80537653ca6f4d849b7bfb991afac97e,e6826e9b087447fe821fd2ef0438464e,scene-b13542304b244af585a646082c57a079-1,vehicle.car,22.07465075459991,0-50,0.0,345,1,319,1
9d75f3c77f384353b5477c981fb46011,80537653ca6f4d849b7bfb991afac97e,e6826e9b087447fe821fd2ef0438464e,scene-b13542304b244af585a646082c57a079-1,vehicle.car,22.07465075459991,0-50,0.5,366,4,319,1
9d75f3c77f384353b5477c981fb46011,60f8516bd50746ba888d53247463c411,e6daadc294354256bc061679d2cf8551,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,61.63832210253206,50-100,0.0,1,0,1,0
9d75f3c77f384353b5477c981fb46011,60f8516bd50746ba888d53247463c411,e6daadc294354256bc061679d2cf8551,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,61.63832210253206,50-100,0.5,1,2,1,0
9d75f3c77f384353b5477c981fb46011,18d19ae983ef45ac92c1e30a5b8881db,ee6a983340b54a9a8166ddc1e4cd5876,scene-b13542304b244af585a646082c57a079-1,vehicle.car,36.02795562026369,0-50,0.0,73,3,80,3
9d75f3c77f384353b5477c981fb46011,18d19ae983ef45ac92c1e30a5b8881db,ee6a983340b54a9a8166ddc1e4cd5876,scene-b13542304b244af585a646082c57a079-1,vehicle.car,36.02795562026369,0-50,0.5,87,6,80,3
9d75f3c77f384353b5477c981fb46011,7cccd3d05fa24ef4bc9e4e32f169238c,f238ba0a49d64e059f528b857a7d20ef,scene-b13542304b244af585a646082c57a079-1,vehicle.car,60.765095803199785,50-100,0.0,5,0,3,0
9d75f3c77f384353b5477c981fb46011,7cccd3d05fa24ef4bc9e4e32f169238c,f238ba0a49d64e059f528b857a7d20ef,scene-b13542304b244af585a646082c57a079-1,vehicle.car,60.765095803199785,50-100,0.5,6,0,3,0
9d75f3c77f384353b5477c981fb46011,ab24ce0384934641890a91c61f7022e7,f6dff4bcb29d42e39dd37aa4bf5a1df8,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,23.165094955007984,0-50,0.0,191,3,141,3
9d75f3c77f384353b5477c981fb46011,ab24ce0384934641890a91c61f7022e7,f6dff4bcb29d42e39dd37aa4bf5a1df8,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,23.165094955007984,0-50,0.5,279,3,141,3
9d75f3c77f384353b5477c981fb46011,e04c6d6b8b8a44f3a9192deb7688445a,f95a8b0a3f614dec87f59d537d57caa8,scene-b13542304b244af585a646082c57a079-1,vehicle.car,32.5568258581035,0-50,0.0,391,1,388,1
9d75f3c77f384353b5477c981fb46011,e04c6d6b8b8a44f3a9192deb7688445a,f95a8b0a3f614dec87f59d537d57caa8,scene-b13542304b244af585a646082c57a079-1,vehicle.car,32.5568258581035,0-50,0.5,466,2,388,1
d61070d1f0eb4ebdbf6a3082758cfd57,da3ddc2e18934f3cb609a7501e352c96,01a56c8cd5ab4b8cb0b9e5303a406be8,scene-b13542304b244af585a646082c57a079-1,vehicle.car,44.79294837265874,0-50,0.0,39,1,35,1
d61070d1f0eb4ebdbf6a3082758cfd57,da3ddc2e18934f3cb609a7501e352c96,01a56c8cd5ab4b8cb0b9e5303a406be8,scene-b13542304b244af585a646082c57a079-1,vehicle.car,44.79294837265874,0-50,0.5,42,1,35,1
d61070d1f0eb4ebdbf6a3082758cfd57,1e4d15ac18b947dd931b1099b97ab327,0236c7823cd449929ff78d0bd9840089,scene-b13542304b244af585a646082c57a079-1,vehicle.bicycle,21.004808931219138,0-50,0.0,606,4,428,4
d61070d1f0eb4ebdbf6a3082758cfd57,1e4d15ac18b947dd931b1099b97ab327,0236c7823cd449929ff78d0bd9840089,scene-b13542304b244af585a646082c57a079-1,vehicle.bicycle,21.004808931219138,0-50,0.5,741,5,428,4
d61070d1f0eb4ebdbf6a3082758cfd57,82ee79a57f9a4ba096d9848b5f6682ca,0918b819c00d401e9b9f0c2d3c7c2722,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,60.420783402228345,50-100,0.0,30,0,23,0
d61070d1f0eb4ebdbf6a3082758cfd57,82ee79a57f9a4ba096d9848b5f6682ca,0918b819c00d401e9b9f0c2d3c7c2722,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,60.420783402228345,50-100,0.5,34,2,23,0
d61070d1f0eb4ebdbf6a3082758cfd57,6f742a6f73864c8a8ef74a5b3512c37e,0c948cb49ba04e51b79c4c390aa347b5,scene-b13542304b244af585a646082c57a079-1,vehicle.car,29.860847616820852,0-50,0.0,164,3,156,3
d61070d1f0eb4ebdbf6a3082758cfd57,6f742a6f73864c8a8ef74a5b3512c37e,0c948cb49ba04e51b79c4c390aa347b5,scene-b13542304b244af585a646082c57a079-1,vehicle.car,29.860847616820852,0-50,0.5,200,5,156,3
d61070d1f0eb4ebdbf6a3082758cfd57,7c6ca2ea2e1343968eabb38b856e90cd,0d90bba9194a47aaadd1e40b23c39a8e,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,61.76849030734484,50-100,0.0,9,0,5,0
d61070d1f0eb4ebdbf6a3082758cfd57,7c6ca2ea2e1343968eabb38b856e90cd,0d90bba9194a47aaadd1e40b23c39a8e,scene-b13542304b244af585a646082c57a079-1,static_object.traffic_sign,61.76849030734484,50-100,0.5,9,1,5,0
d61070d1f0eb4ebdbf6a3082758cfd57,738eb97e2dda4513ba1b1f5951be9488,0edaae7e392c420da7603aca79bc21f1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,51.081315892376296,50-100,0.0,134,5,74,5
d61070d1f0eb4ebdbf6a3082758cfd57,738eb97e2dda4513ba1b1f5951be9488,0edaae7e392c420da7603aca79bc21f1,scene-b13542304b244af585a646082c57a079-1,vehicle.car,51.081315892376296,50-100,0.5,153,5,74,5
d61070d1f0eb4ebdbf6a3082758cfd57,96416daf3d0648189df41ee9f9fe2560,113d2e278fc742aa8cbcbbd13d195f77,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,63.69306147987693,50-100,0.0,42,3,25,3
d61070d1f0eb4ebdbf6a3082758cfd57,96416daf3d0648189df41ee9f9fe2560,113d2e278fc742aa8cbcbbd13d195f77,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,63.69306147987693,50-100,0.5,51,3,25,3
d61070d1f0eb4ebdbf6a3082758cfd57,647f7d0f4ca04e878ed3e08d885bfbf9,1a061f3d7a414393830812f1f627e8cb,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,57.161715033905544,50-100,0.0,873,3,612,3
d61070d1f0eb4ebdbf6a3082758cfd57,647f7d0f4ca04e878ed3e08d885bfbf9,1a061f3d7a414393830812f1f627e8cb,scene-b13542304b244af585a646082c57a079-1,vehicle.bus.rigid,57.161715033905544,50-100,0.5,900,10,612,3
d61070d1f0eb4ebdbf6a3082758cfd57,90de969c9af84587900828df5c58105d,22a3df11d5854477adf2f70d15afbb15,scene-b13542304b244af585a646082c57a079-1,vehicle.car,14.582791336713816,0-50,0.0,1135,7,1013,7
d61070d1f0eb4ebdbf6a3082758cfd57,90de969c9af84587900828df5c58105d,22a3df11d5854477adf2f70d15afbb15,scene-b13542304b244af585a646082c57a079-1,vehicle.car,14.582791336713816,0-50,0.5,1211,7,1013,7
d61070d1f0eb4ebdbf6a3082758cfd57,9bbec1bb94bd4791aa5659037e2c8ce9,261394cec93c461db0a948b3f33d1ff5,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,74.17653827142472,50-100,0.0,14,0,6,0
d61070d1f0eb4ebdbf6a3082758cfd57,9bbec1bb94bd4791aa5659037e2c8ce9,261394cec93c461db0a948b3f33d1ff5,scene-b13542304b244af585a646082c57a079-1,human.pedestrian.adult,74.17653827142472,50-100,0.5,20,0,6,0
