sample_token,channel,modality,region,band_m,count
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_BACK,radar,forward_30deg,>=400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,radar,all_azimuth,0-50,219
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,radar,all_azimuth,50-100,242
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,radar,all_azimuth,100-150,97
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,radar,all_azimuth,150-400,41
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,radar,all_azimuth,>=400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,radar,forward_30deg,0-50,139
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,radar,forward_30deg,50-100,237
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,radar,forward_30deg,100-150,95
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,radar,forward_30deg,150-400,41
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,radar,forward_30deg,>=400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_SIDE,radar,all_azimuth,0-50,242
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_SIDE,radar,all_azimuth,50-100,243
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_SIDE,radar,all_azimuth,100-150,19
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_SIDE,radar,all_azimuth,150-400,5
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_SIDE,radar,all_azimuth,>=400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_SIDE,radar,forward_30deg,0-50,52
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_SIDE,radar,forward_30deg,50-100,130
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_SIDE,radar,forward_30deg,100-150,19
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_SIDE,radar,forward_30deg,150-400,5
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_SIDE,radar,forward_30deg,>=400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_BACK,radar,all_azimuth,0-50,254
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_BACK,radar,all_azimuth,50-100,112
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_BACK,radar,all_azimuth,100-150,51
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_BACK,radar,all_azimuth,150-400,19
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_BACK,radar,all_azimuth,>=400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_BACK,radar,forward_30deg,0-50,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_BACK,radar,forward_30deg,50-100,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_BACK,radar,forward_30deg,100-150,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_BACK,radar,forward_30deg,150-400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_BACK,radar,forward_30deg,>=400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_FRONT,radar,all_azimuth,0-50,177
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_FRONT,radar,all_azimuth,50-100,303
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_FRONT,radar,all_azimuth,100-150,83
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_FRONT,radar,all_azimuth,150-400,63
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_FRONT,radar,all_azimuth,>=400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_FRONT,radar,forward_30deg,0-50,116
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_FRONT,radar,forward_30deg,50-100,223
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_FRONT,radar,forward_30deg,100-150,82
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_FRONT,radar,forward_30deg,150-400,63
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_FRONT,radar,forward_30deg,>=400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_SIDE,radar,all_azimuth,0-50,217
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_SIDE,radar,all_azimuth,50-100,121
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_SIDE,radar,all_azimuth,100-150,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_SIDE,radar,all_azimuth,150-400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_SIDE,radar,all_azimuth,>=400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_SIDE,radar,forward_30deg,0-50,52
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_SIDE,radar,forward_30deg,50-100,117
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_SIDE,radar,forward_30deg,100-150,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_SIDE,radar,forward_30deg,150-400,0
e99ad15689f74cc1a7f2e92052fddbac,RADAR_RIGHT_SIDE,radar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,lidar,all_azimuth,0-50,62649
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,lidar,all_azimuth,50-100,8659
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,lidar,all_azimuth,100-150,1482
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,lidar,all_azimuth,150-400,495
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,lidar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,lidar,forward_30deg,0-50,17485
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,lidar,forward_30deg,50-100,3370
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,lidar,forward_30deg,100-150,703
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,lidar,forward_30deg,150-400,196
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,lidar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_REAR,lidar,all_azimuth,0-50,15483
11ec72961e774527ac42ae08e165c7da,LIDAR_REAR,lidar,all_azimuth,50-100,0
11ec72961e774527ac42ae08e165c7da,LIDAR_REAR,lidar,all_azimuth,100-150,0
11ec72961e774527ac42ae08e165c7da,LIDAR_REAR,lidar,all_azimuth,150-400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_REAR,lidar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_REAR,lidar,forward_30deg,0-50,0
11ec72961e774527ac42ae08e165c7da,LIDAR_REAR,lidar,forward_30deg,50-100,0
11ec72961e774527ac42ae08e165c7da,LIDAR_REAR,lidar,forward_30deg,100-150,0
11ec72961e774527ac42ae08e165c7da,LIDAR_REAR,lidar,forward_30deg,150-400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_REAR,lidar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_RIGHT,lidar,all_azimuth,0-50,66442
11ec72961e774527ac42ae08e165c7da,LIDAR_RIGHT,lidar,all_azimuth,50-100,7988
11ec72961e774527ac42ae08e165c7da,LIDAR_RIGHT,lidar,all_azimuth,100-150,1395
11ec72961e774527ac42ae08e165c7da,LIDAR_RIGHT,lidar,all_azimuth,150-400,538
11ec72961e774527ac42ae08e165c7da,LIDAR_RIGHT,lidar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_RIGHT,lidar,forward_30deg,0-50,15512
11ec72961e774527ac42ae08e165c7da,LIDAR_RIGHT,lidar,forward_30deg,50-100,3476
11ec72961e774527ac42ae08e165c7da,LIDAR_RIGHT,lidar,forward_30deg,100-150,1199
11ec72961e774527ac42ae08e165c7da,LIDAR_RIGHT,lidar,forward_30deg,150-400,456
11ec72961e774527ac42ae08e165c7da,LIDAR_RIGHT,lidar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,lidar,all_azimuth,0-50,15164
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,lidar,all_azimuth,50-100,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,lidar,all_azimuth,100-150,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,lidar,all_azimuth,150-400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,lidar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,lidar,forward_30deg,0-50,11271
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,lidar,forward_30deg,50-100,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,lidar,forward_30deg,100-150,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,lidar,forward_30deg,150-400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,lidar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_LEFT,lidar,all_azimuth,0-50,19584
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_LEFT,lidar,all_azimuth,50-100,7
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_LEFT,lidar,all_azimuth,100-150,8
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_LEFT,lidar,all_azimuth,150-400,18
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_LEFT,lidar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_LEFT,lidar,forward_30deg,0-50,7811
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_LEFT,lidar,forward_30deg,50-100,5
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_LEFT,lidar,forward_30deg,100-150,4
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_LEFT,lidar,forward_30deg,150-400,16
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_LEFT,lidar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_RIGHT,lidar,all_azimuth,0-50,21434
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_RIGHT,lidar,all_azimuth,50-100,8
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_RIGHT,lidar,all_azimuth,100-150,3
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_RIGHT,lidar,all_azimuth,150-400,17
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_RIGHT,lidar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_RIGHT,lidar,forward_30deg,0-50,10909
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_RIGHT,lidar,forward_30deg,50-100,8
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_RIGHT,lidar,forward_30deg,100-150,3
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_RIGHT,lidar,forward_30deg,150-400,17
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_RIGHT,lidar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_BACK,radar,all_azimuth,0-50,212
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_BACK,radar,all_azimuth,50-100,198
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_BACK,radar,all_azimuth,100-150,98
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_BACK,radar,all_azimuth,150-400,33
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_BACK,radar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_BACK,radar,forward_30deg,0-50,1
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_BACK,radar,forward_30deg,50-100,0
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_BACK,radar,forward_30deg,100-150,0
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_BACK,radar,forward_30deg,150-400,0
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_BACK,radar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,radar,all_azimuth,0-50,230
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,radar,all_azimuth,50-100,243
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,radar,all_azimuth,100-150,115
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,radar,all_azimuth,150-400,35
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,radar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,radar,forward_30deg,0-50,132
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,radar,forward_30deg,50-100,238
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,radar,forward_30deg,100-150,115
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,radar,forward_30deg,150-400,35
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,radar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_SIDE,radar,all_azimuth,0-50,254
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_SIDE,radar,all_azimuth,50-100,193
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_SIDE,radar,all_azimuth,100-150,34
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_SIDE,radar,all_azimuth,150-400,4
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_SIDE,radar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_SIDE,radar,forward_30deg,0-50,59
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_SIDE,radar,forward_30deg,50-100,87
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_SIDE,radar,forward_30deg,100-150,33
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_SIDE,radar,forward_30deg,150-400,4
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_SIDE,radar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_BACK,radar,all_azimuth,0-50,283
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_BACK,radar,all_azimuth,50-100,101
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_BACK,radar,all_azimuth,100-150,47
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_BACK,radar,all_azimuth,150-400,25
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_BACK,radar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_BACK,radar,forward_30deg,0-50,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_BACK,radar,forward_30deg,50-100,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_BACK,radar,forward_30deg,100-150,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_BACK,radar,forward_30deg,150-400,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_BACK,radar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_FRONT,radar,all_azimuth,0-50,155
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_FRONT,radar,all_azimuth,50-100,286
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_FRONT,radar,all_azimuth,100-150,105
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_FRONT,radar,all_azimuth,150-400,52
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_FRONT,radar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_FRONT,radar,forward_30deg,0-50,108
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_FRONT,radar,forward_30deg,50-100,230
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_FRONT,radar,forward_30deg,100-150,104
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_FRONT,radar,forward_30deg,150-400,48
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_FRONT,radar,forward_30deg,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_SIDE,radar,all_azimuth,0-50,231
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_SIDE,radar,all_azimuth,50-100,133
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_SIDE,radar,all_azimuth,100-150,4
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_SIDE,radar,all_azimuth,150-400,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_SIDE,radar,all_azimuth,>=400,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_SIDE,radar,forward_30deg,0-50,60
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_SIDE,radar,forward_30deg,50-100,131
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_SIDE,radar,forward_30deg,100-150,2
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_SIDE,radar,forward_30deg,150-400,0
11ec72961e774527ac42ae08e165c7da,RADAR_RIGHT_SIDE,radar,forward_30deg,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_LEFT,lidar,all_azimuth,0-50,62451
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_LEFT,lidar,all_azimuth,50-100,8468
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_LEFT,lidar,all_azimuth,100-150,1351
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_LEFT,lidar,all_azimuth,150-400,473
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_LEFT,lidar,all_azimuth,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_LEFT,lidar,forward_30deg,0-50,17305
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_LEFT,lidar,forward_30deg,50-100,3785
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_LEFT,lidar,forward_30deg,100-150,905
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_LEFT,lidar,forward_30deg,150-400,152
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_LEFT,lidar,forward_30deg,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_REAR,lidar,all_azimuth,0-50,15077
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_REAR,lidar,all_azimuth,50-100,1
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_REAR,lidar,all_azimuth,100-150,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_REAR,lidar,all_azimuth,150-400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_REAR,lidar,all_azimuth,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_REAR,lidar,forward_30deg,0-50,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_REAR,lidar,forward_30deg,50-100,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_REAR,lidar,forward_30deg,100-150,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_REAR,lidar,forward_30deg,150-400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_REAR,lidar,forward_30deg,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_RIGHT,lidar,all_azimuth,0-50,69288
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_RIGHT,lidar,all_azimuth,50-100,6185
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_RIGHT,lidar,all_azimuth,100-150,1474
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_RIGHT,lidar,all_azimuth,150-400,579
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_RIGHT,lidar,all_azimuth,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_RIGHT,lidar,forward_30deg,0-50,16329
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_RIGHT,lidar,forward_30deg,50-100,4459
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_RIGHT,lidar,forward_30deg,100-150,1251
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_RIGHT,lidar,forward_30deg,150-400,486
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_RIGHT,lidar,forward_30deg,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_FRONT,lidar,all_azimuth,0-50,14438
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_FRONT,lidar,all_azimuth,50-100,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_FRONT,lidar,all_azimuth,100-150,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_FRONT,lidar,all_azimuth,150-400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_FRONT,lidar,all_azimuth,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_FRONT,lidar,forward_30deg,0-50,11084
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_FRONT,lidar,forward_30deg,50-100,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_FRONT,lidar,forward_30deg,100-150,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_FRONT,lidar,forward_30deg,150-400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_FRONT,lidar,forward_30deg,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_LEFT,lidar,all_azimuth,0-50,21287
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_LEFT,lidar,all_azimuth,50-100,31
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_LEFT,lidar,all_azimuth,100-150,5
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_LEFT,lidar,all_azimuth,150-400,17
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_LEFT,lidar,all_azimuth,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_LEFT,lidar,forward_30deg,0-50,7430
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_LEFT,lidar,forward_30deg,50-100,9
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_LEFT,lidar,forward_30deg,100-150,3
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_LEFT,lidar,forward_30deg,150-400,17
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_LEFT,lidar,forward_30deg,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_RIGHT,lidar,all_azimuth,0-50,21496
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_RIGHT,lidar,all_azimuth,50-100,4
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_RIGHT,lidar,all_azimuth,100-150,4
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_RIGHT,lidar,all_azimuth,150-400,20
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_RIGHT,lidar,all_azimuth,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_RIGHT,lidar,forward_30deg,0-50,10966
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_RIGHT,lidar,forward_30deg,50-100,4
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_RIGHT,lidar,forward_30deg,100-150,4
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_RIGHT,lidar,forward_30deg,150-400,20
41c3b9f01b734b9cb4328ae85a868bf8,LIDAR_TOP_RIGHT,lidar,forward_30deg,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_BACK,radar,all_azimuth,0-50,244
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_BACK,radar,all_azimuth,50-100,211
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_BACK,radar,all_azimuth,100-150,67
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_BACK,radar,all_azimuth,150-400,22
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_BACK,radar,all_azimuth,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_BACK,radar,forward_30deg,0-50,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_BACK,radar,forward_30deg,50-100,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_BACK,radar,forward_30deg,100-150,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_BACK,radar,forward_30deg,150-400,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_BACK,radar,forward_30deg,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_FRONT,radar,all_azimuth,0-50,238
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_FRONT,radar,all_azimuth,50-100,281
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_FRONT,radar,all_azimuth,100-150,109
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_FRONT,radar,all_azimuth,150-400,47
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_FRONT,radar,all_azimuth,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_FRONT,radar,forward_30deg,0-50,146
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_FRONT,radar,forward_30deg,50-100,274
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_FRONT,radar,forward_30deg,100-150,109
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_FRONT,radar,forward_30deg,150-400,41
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_FRONT,radar,forward_30deg,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_SIDE,radar,all_azimuth,0-50,214
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_SIDE,radar,all_azimuth,50-100,187
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_SIDE,radar,all_azimuth,100-150,49
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_SIDE,radar,all_azimuth,150-400,5
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_SIDE,radar,all_azimuth,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_SIDE,radar,forward_30deg,0-50,33
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_SIDE,radar,forward_30deg,50-100,88
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_SIDE,radar,forward_30deg,100-150,49
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_SIDE,radar,forward_30deg,150-400,4
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_LEFT_SIDE,radar,forward_30deg,>=400,0
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_RIGHT_BACK,radar,all_azimuth,0-50,252
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_RIGHT_BACK,radar,all_azimuth,50-100,107
41c3b9f01b734b9cb4328ae85a868bf8,RADAR_RIGHT_BACK,radar,all_azimuth,100-150,59
