scenario,class_id,class,band_m,points
2023-01-20_aying_mangfall_2,34,truck,50-100,122
2023-01-20_aying_mangfall_2,34,truck,100-150,46
2023-01-20_aying_mangfall_2,34,truck,150-400,24
2023-01-20_aying_mangfall_2,34,truck,>=400,0
2023-01-20_aying_mangfall_2,35,on_rails,0-50,0
2023-01-20_aying_mangfall_2,35,on_rails,50-100,0
2023-01-20_aying_mangfall_2,35,on_rails,100-150,0
2023-01-20_aying_mangfall_2,35,on_rails,150-400,0
2023-01-20_aying_mangfall_2,35,on_rails,>=400,0
2023-01-20_aying_mangfall_2,36,caravan,0-50,648
2023-01-20_aying_mangfall_2,36,caravan,50-100,812
2023-01-20_aying_mangfall_2,36,caravan,100-150,259
2023-01-20_aying_mangfall_2,36,caravan,150-400,94
2023-01-20_aying_mangfall_2,36,caravan,>=400,0
2023-01-20_aying_mangfall_2,37,trailer,0-50,23085
2023-01-20_aying_mangfall_2,37,trailer,50-100,586
2023-01-20_aying_mangfall_2,37,trailer,100-150,0
2023-01-20_aying_mangfall_2,37,trailer,150-400,0
2023-01-20_aying_mangfall_2,37,trailer,>=400,0
2023-01-20_aying_mangfall_2,38,building,0-50,2261806
2023-01-20_aying_mangfall_2,38,building,50-100,241565
2023-01-20_aying_mangfall_2,38,building,100-150,58354
2023-01-20_aying_mangfall_2,38,building,150-400,29310
2023-01-20_aying_mangfall_2,38,building,>=400,0
2023-01-20_aying_mangfall_2,39,wall,0-50,290194
2023-01-20_aying_mangfall_2,39,wall,50-100,4269
2023-01-20_aying_mangfall_2,39,wall,100-150,384
2023-01-20_aying_mangfall_2,39,wall,150-400,112
2023-01-20_aying_mangfall_2,39,wall,>=400,0
2023-01-20_aying_mangfall_2,40,rock,0-50,395623
2023-01-20_aying_mangfall_2,40,rock,50-100,2409
2023-01-20_aying_mangfall_2,40,rock,100-150,17
2023-01-20_aying_mangfall_2,40,rock,150-400,0
2023-01-20_aying_mangfall_2,40,rock,>=400,0
2023-01-20_aying_mangfall_2,41,fence,0-50,335042
2023-01-20_aying_mangfall_2,41,fence,50-100,23970
2023-01-20_aying_mangfall_2,41,fence,100-150,3569
2023-01-20_aying_mangfall_2,41,fence,150-400,1198
2023-01-20_aying_mangfall_2,41,fence,>=400,0
2023-01-20_aying_mangfall_2,42,guard_rail,0-50,47622
2023-01-20_aying_mangfall_2,42,guard_rail,50-100,2507
2023-01-20_aying_mangfall_2,42,guard_rail,100-150,205
2023-01-20_aying_mangfall_2,42,guard_rail,150-400,732
2023-01-20_aying_mangfall_2,42,guard_rail,>=400,0
2023-01-20_aying_mangfall_2,43,bridge,0-50,21778
2023-01-20_aying_mangfall_2,43,bridge,50-100,14514
2023-01-20_aying_mangfall_2,43,bridge,100-150,2152
2023-01-20_aying_mangfall_2,43,bridge,150-400,790
2023-01-20_aying_mangfall_2,43,bridge,>=400,0
2023-01-20_aying_mangfall_2,44,tunnel,0-50,0
2023-01-20_aying_mangfall_2,44,tunnel,50-100,0
2023-01-20_aying_mangfall_2,44,tunnel,100-150,0
2023-01-20_aying_mangfall_2,44,tunnel,150-400,0
2023-01-20_aying_mangfall_2,44,tunnel,>=400,0
2023-01-20_aying_mangfall_2,45,pole,0-50,117756
2023-01-20_aying_mangfall_2,45,pole,50-100,5317
2023-01-20_aying_mangfall_2,45,pole,100-150,873
2023-01-20_aying_mangfall_2,45,pole,150-400,259
2023-01-20_aying_mangfall_2,45,pole,>=400,0
2023-01-20_aying_mangfall_2,46,traffic_sign,0-50,75373
2023-01-20_aying_mangfall_2,46,traffic_sign,50-100,1157
2023-01-20_aying_mangfall_2,46,traffic_sign,100-150,237
2023-01-20_aying_mangfall_2,46,traffic_sign,150-400,26
2023-01-20_aying_mangfall_2,46,traffic_sign,>=400,0
2023-01-20_aying_mangfall_2,47,misc_sign,0-50,76320
2023-01-20_aying_mangfall_2,47,misc_sign,50-100,2158
2023-01-20_aying_mangfall_2,47,misc_sign,100-150,291
2023-01-20_aying_mangfall_2,47,misc_sign,150-400,38
2023-01-20_aying_mangfall_2,47,misc_sign,>=400,0
2023-01-20_aying_mangfall_2,48,barrier_tape,0-50,344
2023-01-20_aying_mangfall_2,48,barrier_tape,50-100,0
2023-01-20_aying_mangfall_2,48,barrier_tape,100-150,0
2023-01-20_aying_mangfall_2,48,barrier_tape,150-400,0
2023-01-20_aying_mangfall_2,48,barrier_tape,>=400,0
2023-01-20_aying_mangfall_2,49,kick_scooter,0-50,0
2023-01-20_aying_mangfall_2,49,kick_scooter,50-100,0
2023-01-20_aying_mangfall_2,49,kick_scooter,100-150,0
2023-01-20_aying_mangfall_2,49,kick_scooter,150-400,0
2023-01-20_aying_mangfall_2,49,kick_scooter,>=400,0
2023-01-20_aying_mangfall_2,50,low_grass,0-50,2545735
2023-01-20_aying_mangfall_2,50,low_grass,50-100,909522
2023-01-20_aying_mangfall_2,50,low_grass,100-150,294556
2023-01-20_aying_mangfall_2,50,low_grass,150-400,87881
2023-01-20_aying_mangfall_2,50,low_grass,>=400,0
2023-01-20_aying_mangfall_2,51,high_grass,0-50,700253
2023-01-20_aying_mangfall_2,51,high_grass,50-100,62293
2023-01-20_aying_mangfall_2,51,high_grass,100-150,8191
2023-01-20_aying_mangfall_2,51,high_grass,150-400,4204
2023-01-20_aying_mangfall_2,51,high_grass,>=400,0
2023-01-20_aying_mangfall_2,52,scenery_vegetation,0-50,0
2023-01-20_aying_mangfall_2,52,scenery_vegetation,50-100,0
2023-01-20_aying_mangfall_2,52,scenery_vegetation,100-150,0
2023-01-20_aying_mangfall_2,52,scenery_vegetation,150-400,0
2023-01-20_aying_mangfall_2,52,scenery_vegetation,>=400,0
2023-01-20_aying_mangfall_2,53,sky,0-50,0
2023-01-20_aying_mangfall_2,53,sky,50-100,0
2023-01-20_aying_mangfall_2,53,sky,100-150,0
2023-01-20_aying_mangfall_2,53,sky,150-400,0
2023-01-20_aying_mangfall_2,53,sky,>=400,0
2023-01-20_aying_mangfall_2,54,water,0-50,0
2023-01-20_aying_mangfall_2,54,water,50-100,4
2023-01-20_aying_mangfall_2,54,water,100-150,8
2023-01-20_aying_mangfall_2,54,water,150-400,0
2023-01-20_aying_mangfall_2,54,water,>=400,0
2023-01-20_aying_mangfall_2,55,wire,0-50,6795
2023-01-20_aying_mangfall_2,55,wire,50-100,2143
2023-01-20_aying_mangfall_2,55,wire,100-150,585
2023-01-20_aying_mangfall_2,55,wire,150-400,23
2023-01-20_aying_mangfall_2,55,wire,>=400,0
2023-01-20_aying_mangfall_2,56,outlier,0-50,0
2023-01-20_aying_mangfall_2,56,outlier,50-100,0
2023-01-20_aying_mangfall_2,56,outlier,100-150,0
2023-01-20_aying_mangfall_2,56,outlier,150-400,0
2023-01-20_aying_mangfall_2,56,outlier,>=400,0
2023-01-20_aying_mangfall_2,57,heavy_machinery,0-50,1895
2023-01-20_aying_mangfall_2,57,heavy_machinery,50-100,429
2023-01-20_aying_mangfall_2,57,heavy_machinery,100-150,0
2023-01-20_aying_mangfall_2,57,heavy_machinery,150-400,0
2023-01-20_aying_mangfall_2,57,heavy_machinery,>=400,0
2023-01-20_aying_mangfall_2,58,container,0-50,0
2023-01-20_aying_mangfall_2,58,container,50-100,0
2023-01-20_aying_mangfall_2,58,container,100-150,0
2023-01-20_aying_mangfall_2,58,container,150-400,0
2023-01-20_aying_mangfall_2,58,container,>=400,0
2023-01-20_aying_mangfall_2,59,hedge,0-50,65052
2023-01-20_aying_mangfall_2,59,hedge,50-100,3841
2023-01-20_aying_mangfall_2,59,hedge,100-150,162
2023-01-20_aying_mangfall_2,59,hedge,150-400,998
2023-01-20_aying_mangfall_2,59,hedge,>=400,0
2023-01-20_aying_mangfall_2,60,barrel,0-50,0
2023-01-20_aying_mangfall_2,60,barrel,50-100,0
2023-01-20_aying_mangfall_2,60,barrel,100-150,0
2023-01-20_aying_mangfall_2,60,barrel,150-400,0
2023-01-20_aying_mangfall_2,60,barrel,>=400,0
2023-01-20_aying_mangfall_2,61,pipe,0-50,0
2023-01-20_aying_mangfall_2,61,pipe,50-100,0
2023-01-20_aying_mangfall_2,61,pipe,100-150,0
2023-01-20_aying_mangfall_2,61,pipe,150-400,0
2023-01-20_aying_mangfall_2,61,pipe,>=400,0
2023-01-20_aying_mangfall_2,62,tree_root,0-50,0
2023-01-20_aying_mangfall_2,62,tree_root,50-100,0
2023-01-20_aying_mangfall_2,62,tree_root,100-150,0
2023-01-20_aying_mangfall_2,62,tree_root,150-400,0
2023-01-20_aying_mangfall_2,62,tree_root,>=400,0
2023-01-20_aying_mangfall_2,63,military_vehicle,0-50,0
2023-01-20_aying_mangfall_2,63,military_vehicle,50-100,0
2023-01-20_aying_mangfall_2,63,military_vehicle,100-150,0
2023-01-20_aying_mangfall_2,63,military_vehicle,150-400,0
2023-01-20_aying_mangfall_2,63,military_vehicle,>=400,0
2023-03-03_garching_2,0,undefined,0-50,3245
2023-03-03_garching_2,0,undefined,50-100,6001
2023-03-03_garching_2,0,undefined,100-150,3553
2023-03-03_garching_2,0,undefined,150-400,1050
2023-03-03_garching_2,0,undefined,>=400,0
2023-03-03_garching_2,1,traffic_cone,0-50,0
2023-03-03_garching_2,1,traffic_cone,50-100,0
2023-03-03_garching_2,1,traffic_cone,100-150,0
2023-03-03_garching_2,1,traffic_cone,150-400,0
2023-03-03_garching_2,1,traffic_cone,>=400,0
2023-03-03_garching_2,2,snow,0-50,0
2023-03-03_garching_2,2,snow,50-100,0
2023-03-03_garching_2,2,snow,100-150,0
2023-03-03_garching_2,2,snow,150-400,0
2023-03-03_garching_2,2,snow,>=400,0
2023-03-03_garching_2,3,cobble,0-50,0
2023-03-03_garching_2,3,cobble,50-100,0
2023-03-03_garching_2,3,cobble,100-150,0
2023-03-03_garching_2,3,cobble,150-400,0
2023-03-03_garching_2,3,cobble,>=400,0
2023-03-03_garching_2,4,obstacle,0-50,4707
2023-03-03_garching_2,4,obstacle,50-100,0
2023-03-03_garching_2,4,obstacle,100-150,0
2023-03-03_garching_2,4,obstacle,150-400,0
2023-03-03_garching_2,4,obstacle,>=400,0
2023-03-03_garching_2,5,leaves,0-50,5683
2023-03-03_garching_2,5,leaves,50-100,25
2023-03-03_garching_2,5,leaves,100-150,0
2023-03-03_garching_2,5,leaves,150-400,0
2023-03-03_garching_2,5,leaves,>=400,0
2023-03-03_garching_2,6,street_light,0-50,0
2023-03-03_garching_2,6,street_light,50-100,0
2023-03-03_garching_2,6,street_light,100-150,0
2023-03-03_garching_2,6,street_light,150-400,0
2023-03-03_garching_2,6,street_light,>=400,0
2023-03-03_garching_2,7,bikeway,0-50,0
2023-03-03_garching_2,7,bikeway,50-100,0
2023-03-03_garching_2,7,bikeway,100-150,0
2023-03-03_garching_2,7,bikeway,150-400,0
2023-03-03_garching_2,7,bikeway,>=400,0
2023-03-03_garching_2,8,ego_vehicle,0-50,33500
2023-03-03_garching_2,8,ego_vehicle,50-100,0
2023-03-03_garching_2,8,ego_vehicle,100-150,0
2023-03-03_garching_2,8,ego_vehicle,150-400,0
2023-03-03_garching_2,8,ego_vehicle,>=400,0
2023-03-03_garching_2,9,pedestrian_crossing,0-50,0
2023-03-03_garching_2,9,pedestrian_crossing,50-100,0
2023-03-03_garching_2,9,pedestrian_crossing,100-150,0
2023-03-03_garching_2,9,pedestrian_crossing,150-400,0
2023-03-03_garching_2,9,pedestrian_crossing,>=400,0
2023-03-03_garching_2,10,road_block,0-50,0
2023-03-03_garching_2,10,road_block,50-100,0
2023-03-03_garching_2,10,road_block,100-150,0
2023-03-03_garching_2,10,road_block,150-400,0
2023-03-03_garching_2,10,road_block,>=400,0
2023-03-03_garching_2,11,road_marking,0-50,0
2023-03-03_garching_2,11,road_marking,50-100,0
2023-03-03_garching_2,11,road_marking,100-150,0
2023-03-03_garching_2,11,road_marking,150-400,0
2023-03-03_garching_2,11,road_marking,>=400,0
2023-03-03_garching_2,12,car,0-50,0
2023-03-03_garching_2,12,car,50-100,0
2023-03-03_garching_2,12,car,100-150,0
2023-03-03_garching_2,12,car,150-400,0
2023-03-03_garching_2,12,car,>=400,0
2023-03-03_garching_2,13,bicycle,0-50,0
2023-03-03_garching_2,13,bicycle,50-100,0
2023-03-03_garching_2,13,bicycle,100-150,0
2023-03-03_garching_2,13,bicycle,150-400,0
2023-03-03_garching_2,13,bicycle,>=400,0
2023-03-03_garching_2,14,person,0-50,122
2023-03-03_garching_2,14,person,50-100,0
2023-03-03_garching_2,14,person,100-150,0
2023-03-03_garching_2,14,person,150-400,0
2023-03-03_garching_2,14,person,>=400,0
2023-03-03_garching_2,15,bus,0-50,0
2023-03-03_garching_2,15,bus,50-100,0
2023-03-03_garching_2,15,bus,100-150,0
2023-03-03_garching_2,15,bus,150-400,0
2023-03-03_garching_2,15,bus,>=400,0
2023-03-03_garching_2,16,forest,0-50,3936794
2023-03-03_garching_2,16,forest,50-100,773562
2023-03-03_garching_2,16,forest,100-150,188921
2023-03-03_garching_2,16,forest,150-400,36882
2023-03-03_garching_2,16,forest,>=400,0
2023-03-03_garching_2,17,bush,0-50,2433432
2023-03-03_garching_2,17,bush,50-100,183665
2023-03-03_garching_2,17,bush,100-150,22620
2023-03-03_garching_2,17,bush,150-400,8675
2023-03-03_garching_2,17,bush,>=400,0
2023-03-03_garching_2,18,moss,0-50,0
2023-03-03_garching_2,18,moss,50-100,0
2023-03-03_garching_2,18,moss,100-150,0
2023-03-03_garching_2,18,moss,150-400,0
2023-03-03_garching_2,18,moss,>=400,0
2023-03-03_garching_2,19,traffic_light,0-50,0
2023-03-03_garching_2,19,traffic_light,50-100,0
2023-03-03_garching_2,19,traffic_light,100-150,0
2023-03-03_garching_2,19,traffic_light,150-400,0
2023-03-03_garching_2,19,traffic_light,>=400,0
2023-03-03_garching_2,20,motorcycle,0-50,0
2023-03-03_garching_2,20,motorcycle,50-100,0
2023-03-03_garching_2,20,motorcycle,100-150,0
2023-03-03_garching_2,20,motorcycle,150-400,0
2023-03-03_garching_2,20,motorcycle,>=400,0
2023-03-03_garching_2,21,sidewalk,0-50,0
2023-03-03_garching_2,21,sidewalk,50-100,0
2023-03-03_garching_2,21,sidewalk,100-150,0
2023-03-03_garching_2,21,sidewalk,150-400,0
2023-03-03_garching_2,21,sidewalk,>=400,0
2023-03-03_garching_2,22,curb,0-50,0
2023-03-03_garching_2,22,curb,50-100,0
2023-03-03_garching_2,22,curb,100-150,0
2023-03-03_garching_2,22,curb,150-400,0
2023-03-03_garching_2,22,curb,>=400,0
2023-03-03_garching_2,23,asphalt,0-50,0
2023-03-03_garching_2,23,asphalt,50-100,537
2023-03-03_garching_2,23,asphalt,100-150,141
2023-03-03_garching_2,23,asphalt,150-400,1
2023-03-03_garching_2,23,asphalt,>=400,0
2023-03-03_garching_2,24,gravel,0-50,618656
2023-03-03_garching_2,24,gravel,50-100,30574
2023-03-03_garching_2,24,gravel,100-150,2201
2023-03-03_garching_2,24,gravel,150-400,140
2023-03-03_garching_2,24,gravel,>=400,0
2023-03-03_garching_2,25,boom_barrier,0-50,0
2023-03-03_garching_2,25,boom_barrier,50-100,0
2023-03-03_garching_2,25,boom_barrier,100-150,0
2023-03-03_garching_2,25,boom_barrier,150-400,0
2023-03-03_garching_2,25,boom_barrier,>=400,0
2023-03-03_garching_2,26,rail_track,0-50,0
2023-03-03_garching_2,26,rail_track,50-100,0
2023-03-03_garching_2,26,rail_track,100-150,0
2023-03-03_garching_2,26,rail_track,150-400,0
2023-03-03_garching_2,26,rail_track,>=400,0
2023-03-03_garching_2,27,tree_crown,0-50,2597132
2023-03-03_garching_2,27,tree_crown,50-100,257746
2023-03-03_garching_2,27,tree_crown,100-150,22508
2023-03-03_garching_2,27,tree_crown,150-400,2632
2023-03-03_garching_2,27,tree_crown,>=400,0
2023-03-03_garching_2,28,tree_trunk,0-50,1342402
2023-03-03_garching_2,28,tree_trunk,50-100,122246
2023-03-03_garching_2,28,tree_trunk,100-150,14092
2023-03-03_garching_2,28,tree_trunk,150-400,387
2023-03-03_garching_2,28,tree_trunk,>=400,0
2023-03-03_garching_2,29,debris,0-50,20985
2023-03-03_garching_2,29,debris,50-100,760
2023-03-03_garching_2,29,debris,100-150,0
2023-03-03_garching_2,29,debris,150-400,0
2023-03-03_garching_2,29,debris,>=400,0
2023-03-03_garching_2,30,crops,0-50,0
2023-03-03_garching_2,30,crops,50-100,0
2023-03-03_garching_2,30,crops,100-150,0
2023-03-03_garching_2,30,crops,150-400,0
2023-03-03_garching_2,30,crops,>=400,0
2023-03-03_garching_2,31,soil,0-50,82415
2023-03-03_garching_2,31,soil,50-100,1513
2023-03-03_garching_2,31,soil,100-150,22
2023-03-03_garching_2,31,soil,150-400,0
2023-03-03_garching_2,31,soil,>=400,0
2023-03-03_garching_2,32,rider,0-50,0
2023-03-03_garching_2,32,rider,50-100,0
2023-03-03_garching_2,32,rider,100-150,0
2023-03-03_garching_2,32,rider,150-400,0
2023-03-03_garching_2,32,rider,>=400,0
2023-03-03_garching_2,33,animal,0-50,0
2023-03-03_garching_2,33,animal,50-100,0
2023-03-03_garching_2,33,animal,100-150,0
2023-03-03_garching_2,33,animal,150-400,0
2023-03-03_garching_2,33,animal,>=400,0
2023-03-03_garching_2,34,truck,0-50,0
2023-03-03_garching_2,34,truck,50-100,0
2023-03-03_garching_2,34,truck,100-150,0
2023-03-03_garching_2,34,truck,150-400,0
2023-03-03_garching_2,34,truck,>=400,0
2023-03-03_garching_2,35,on_rails,0-50,0
2023-03-03_garching_2,35,on_rails,50-100,0
2023-03-03_garching_2,35,on_rails,100-150,0
2023-03-03_garching_2,35,on_rails,150-400,0
2023-03-03_garching_2,35,on_rails,>=400,0
2023-03-03_garching_2,36,caravan,0-50,0
2023-03-03_garching_2,36,caravan,50-100,0
2023-03-03_garching_2,36,caravan,100-150,0
2023-03-03_garching_2,36,caravan,150-400,0
2023-03-03_garching_2,36,caravan,>=400,0
2023-03-03_garching_2,37,trailer,0-50,0
2023-03-03_garching_2,37,trailer,50-100,0
2023-03-03_garching_2,37,trailer,100-150,0
2023-03-03_garching_2,37,trailer,150-400,0
2023-03-03_garching_2,37,trailer,>=400,0
2023-03-03_garching_2,38,building,0-50,0
2023-03-03_garching_2,38,building,50-100,0
2023-03-03_garching_2,38,building,100-150,11
2023-03-03_garching_2,38,building,150-400,0
2023-03-03_garching_2,38,building,>=400,0
2023-03-03_garching_2,39,wall,0-50,0
2023-03-03_garching_2,39,wall,50-100,0
2023-03-03_garching_2,39,wall,100-150,0
2023-03-03_garching_2,39,wall,150-400,0
2023-03-03_garching_2,39,wall,>=400,0
2023-03-03_garching_2,40,rock,0-50,0
2023-03-03_garching_2,40,rock,50-100,0
2023-03-03_garching_2,40,rock,100-150,0
2023-03-03_garching_2,40,rock,150-400,0
2023-03-03_garching_2,40,rock,>=400,0
2023-03-03_garching_2,41,fence,0-50,2670
2023-03-03_garching_2,41,fence,50-100,290
2023-03-03_garching_2,41,fence,100-150,0
2023-03-03_garching_2,41,fence,150-400,0
2023-03-03_garching_2,41,fence,>=400,0
2023-03-03_garching_2,42,guard_rail,0-50,0
2023-03-03_garching_2,42,guard_rail,50-100,0
2023-03-03_garching_2,42,guard_rail,100-150,0
2023-03-03_garching_2,42,guard_rail,150-400,0
2023-03-03_garching_2,42,guard_rail,>=400,0
2023-03-03_garching_2,43,bridge,0-50,0
2023-03-03_garching_2,43,bridge,50-100,0
2023-03-03_garching_2,43,bridge,100-150,0
2023-03-03_garching_2,43,bridge,150-400,0
2023-03-03_garching_2,43,bridge,>=400,0
2023-03-03_garching_2,44,tunnel,0-50,0
2023-03-03_garching_2,44,tunnel,50-100,0
2023-03-03_garching_2,44,tunnel,100-150,0
2023-03-03_garching_2,44,tunnel,150-400,0
2023-03-03_garching_2,44,tunnel,>=400,0
2023-03-03_garching_2,45,pole,0-50,2531
2023-03-03_garching_2,45,pole,50-100,25
2023-03-03_garching_2,45,pole,100-150,0
2023-03-03_garching_2,45,pole,150-400,0
2023-03-03_garching_2,45,pole,>=400,0
2023-03-03_garching_2,46,traffic_sign,0-50,0
2023-03-03_garching_2,46,traffic_sign,50-100,0
2023-03-03_garching_2,46,traffic_sign,100-150,0
2023-03-03_garching_2,46,traffic_sign,150-400,0
2023-03-03_garching_2,46,traffic_sign,>=400,0
2023-03-03_garching_2,47,misc_sign,0-50,26315
2023-03-03_garching_2,47,misc_sign,50-100,53
2023-03-03_garching_2,47,misc_sign,100-150,0
2023-03-03_garching_2,47,misc_sign,150-400,0
2023-03-03_garching_2,47,misc_sign,>=400,0
2023-03-03_garching_2,48,barrier_tape,0-50,0
2023-03-03_garching_2,48,barrier_tape,50-100,0
2023-03-03_garching_2,48,barrier_tape,100-150,0
2023-03-03_garching_2,48,barrier_tape,150-400,0
2023-03-03_garching_2,48,barrier_tape,>=400,0
2023-03-03_garching_2,49,kick_scooter,0-50,0
2023-03-03_garching_2,49,kick_scooter,50-100,0
2023-03-03_garching_2,49,kick_scooter,100-150,0
2023-03-03_garching_2,49,kick_scooter,150-400,0
2023-03-03_garching_2,49,kick_scooter,>=400,0
2023-03-03_garching_2,50,low_grass,0-50,6227684
2023-03-03_garching_2,50,low_grass,50-100,366394
2023-03-03_garching_2,50,low_grass,100-150,32807
2023-03-03_garching_2,50,low_grass,150-400,9130
2023-03-03_garching_2,50,low_grass,>=400,0
2023-03-03_garching_2,51,high_grass,0-50,738220
2023-03-03_garching_2,51,high_grass,50-100,79459
2023-03-03_garching_2,51,high_grass,100-150,4845
2023-03-03_garching_2,51,high_grass,150-400,1107
2023-03-03_garching_2,51,high_grass,>=400,0
2023-03-03_garching_2,52,scenery_vegetation,0-50,0
2023-03-03_garching_2,52,scenery_vegetation,50-100,0
2023-03-03_garching_2,52,scenery_vegetation,100-150,0
2023-03-03_garching_2,52,scenery_vegetation,150-400,0
2023-03-03_garching_2,52,scenery_vegetation,>=400,0
2023-03-03_garching_2,53,sky,0-50,0
2023-03-03_garching_2,53,sky,50-100,0
2023-03-03_garching_2,53,sky,100-150,0
2023-03-03_garching_2,53,sky,150-400,0
2023-03-03_garching_2,53,sky,>=400,0
2023-03-03_garching_2,54,water,0-50,0
2023-03-03_garching_2,54,water,50-100,0
2023-03-03_garching_2,54,water,100-150,0
2023-03-03_garching_2,54,water,150-400,0
2023-03-03_garching_2,54,water,>=400,0
2023-03-03_garching_2,55,wire,0-50,0
2023-03-03_garching_2,55,wire,50-100,0
2023-03-03_garching_2,55,wire,100-150,0
2023-03-03_garching_2,55,wire,150-400,0
2023-03-03_garching_2,55,wire,>=400,0
2023-03-03_garching_2,56,outlier,0-50,0
2023-03-03_garching_2,56,outlier,50-100,0
2023-03-03_garching_2,56,outlier,100-150,0
2023-03-03_garching_2,56,outlier,150-400,0
2023-03-03_garching_2,56,outlier,>=400,0
2023-03-03_garching_2,57,heavy_machinery,0-50,0
2023-03-03_garching_2,57,heavy_machinery,50-100,0
2023-03-03_garching_2,57,heavy_machinery,100-150,0
2023-03-03_garching_2,57,heavy_machinery,150-400,0
2023-03-03_garching_2,57,heavy_machinery,>=400,0
2023-03-03_garching_2,58,container,0-50,0
2023-03-03_garching_2,58,container,50-100,0
2023-03-03_garching_2,58,container,100-150,0
2023-03-03_garching_2,58,container,150-400,0
2023-03-03_garching_2,58,container,>=400,0
2023-03-03_garching_2,59,hedge,0-50,0
2023-03-03_garching_2,59,hedge,50-100,0
2023-03-03_garching_2,59,hedge,100-150,0
2023-03-03_garching_2,59,hedge,150-400,0
2023-03-03_garching_2,59,hedge,>=400,0
2023-03-03_garching_2,60,barrel,0-50,0
2023-03-03_garching_2,60,barrel,50-100,0
2023-03-03_garching_2,60,barrel,100-150,0
2023-03-03_garching_2,60,barrel,150-400,0
2023-03-03_garching_2,60,barrel,>=400,0
2023-03-03_garching_2,61,pipe,0-50,0
2023-03-03_garching_2,61,pipe,50-100,0
2023-03-03_garching_2,61,pipe,100-150,0
2023-03-03_garching_2,61,pipe,150-400,0
2023-03-03_garching_2,61,pipe,>=400,0
2023-03-03_garching_2,62,tree_root,0-50,0
2023-03-03_garching_2,62,tree_root,50-100,0
2023-03-03_garching_2,62,tree_root,100-150,0
2023-03-03_garching_2,62,tree_root,150-400,0
2023-03-03_garching_2,62,tree_root,>=400,0
2023-03-03_garching_2,63,military_vehicle,0-50,0
2023-03-03_garching_2,63,military_vehicle,50-100,0
2023-03-03_garching_2,63,military_vehicle,100-150,0
2023-03-03_garching_2,63,military_vehicle,150-400,0
2023-03-03_garching_2,63,military_vehicle,>=400,0
2023-05-15_neubiberg_rain,0,undefined,0-50,23997
2023-05-15_neubiberg_rain,0,undefined,50-100,2720
2023-05-15_neubiberg_rain,0,undefined,100-150,491
2023-05-15_neubiberg_rain,0,undefined,150-400,213
2023-05-15_neubiberg_rain,0,undefined,>=400,0
2023-05-15_neubiberg_rain,1,traffic_cone,0-50,52
2023-05-15_neubiberg_rain,1,traffic_cone,50-100,5
2023-05-15_neubiberg_rain,1,traffic_cone,100-150,0
2023-05-15_neubiberg_rain,1,traffic_cone,150-400,0
2023-05-15_neubiberg_rain,1,traffic_cone,>=400,0
2023-05-15_neubiberg_rain,2,snow,0-50,0
2023-05-15_neubiberg_rain,2,snow,50-100,0
2023-05-15_neubiberg_rain,2,snow,100-150,0
2023-05-15_neubiberg_rain,2,snow,150-400,0
2023-05-15_neubiberg_rain,2,snow,>=400,0
2023-05-15_neubiberg_rain,3,cobble,0-50,130972
2023-05-15_neubiberg_rain,3,cobble,50-100,3752
2023-05-15_neubiberg_rain,3,cobble,100-150,211
2023-05-15_neubiberg_rain,3,cobble,150-400,19
2023-05-15_neubiberg_rain,3,cobble,>=400,0
2023-05-15_neubiberg_rain,4,obstacle,0-50,194626
2023-05-15_neubiberg_rain,4,obstacle,50-100,20618
2023-05-15_neubiberg_rain,4,obstacle,100-150,2168
2023-05-15_neubiberg_rain,4,obstacle,150-400,417
2023-05-15_neubiberg_rain,4,obstacle,>=400,0
2023-05-15_neubiberg_rain,5,leaves,0-50,0
2023-05-15_neubiberg_rain,5,leaves,50-100,0
2023-05-15_neubiberg_rain,5,leaves,100-150,0
2023-05-15_neubiberg_rain,5,leaves,150-400,0
2023-05-15_neubiberg_rain,5,leaves,>=400,0
2023-05-15_neubiberg_rain,6,street_light,0-50,62327
2023-05-15_neubiberg_rain,6,street_light,50-100,7051
2023-05-15_neubiberg_rain,6,street_light,100-150,814
2023-05-15_neubiberg_rain,6,street_light,150-400,180
2023-05-15_neubiberg_rain,6,street_light,>=400,0
2023-05-15_neubiberg_rain,7,bikeway,0-50,2404
2023-05-15_neubiberg_rain,7,bikeway,50-100,337
2023-05-15_neubiberg_rain,7,bikeway,100-150,0
2023-05-15_neubiberg_rain,7,bikeway,150-400,0
2023-05-15_neubiberg_rain,7,bikeway,>=400,0
2023-05-15_neubiberg_rain,8,ego_vehicle,0-50,24048
2023-05-15_neubiberg_rain,8,ego_vehicle,50-100,0
2023-05-15_neubiberg_rain,8,ego_vehicle,100-150,0
2023-05-15_neubiberg_rain,8,ego_vehicle,150-400,0
2023-05-15_neubiberg_rain,8,ego_vehicle,>=400,0
2023-05-15_neubiberg_rain,9,pedestrian_crossing,0-50,859
2023-05-15_neubiberg_rain,9,pedestrian_crossing,50-100,3
2023-05-15_neubiberg_rain,9,pedestrian_crossing,100-150,0
2023-05-15_neubiberg_rain,9,pedestrian_crossing,150-400,0
2023-05-15_neubiberg_rain,9,pedestrian_crossing,>=400,0
2023-05-15_neubiberg_rain,10,road_block,0-50,1618
2023-05-15_neubiberg_rain,10,road_block,50-100,85
2023-05-15_neubiberg_rain,10,road_block,100-150,16
2023-05-15_neubiberg_rain,10,road_block,150-400,5
2023-05-15_neubiberg_rain,10,road_block,>=400,0
