sample_token,source,region,band_m,count,denominator
da505831bbb84ffc8e5ce6cf794037be,ground_truth,all_azimuth,>=400,0,49
da505831bbb84ffc8e5ce6cf794037be,ground_truth,forward_30deg,0-50,4,25
da505831bbb84ffc8e5ce6cf794037be,ground_truth,forward_30deg,50-100,6,25
da505831bbb84ffc8e5ce6cf794037be,ground_truth,forward_30deg,100-150,10,25
da505831bbb84ffc8e5ce6cf794037be,ground_truth,forward_30deg,150-400,5,25
da505831bbb84ffc8e5ce6cf794037be,ground_truth,forward_30deg,>=400,0,25
8def0cf89dd94f1483002d209d33a00e,RADAR_LEFT_FRONT,all_azimuth,0-50,230,663
8def0cf89dd94f1483002d209d33a00e,RADAR_LEFT_FRONT,all_azimuth,50-100,227,663
8def0cf89dd94f1483002d209d33a00e,RADAR_LEFT_FRONT,all_azimuth,100-150,154,663
8def0cf89dd94f1483002d209d33a00e,RADAR_LEFT_FRONT,all_azimuth,150-400,52,663
8def0cf89dd94f1483002d209d33a00e,RADAR_LEFT_FRONT,all_azimuth,>=400,0,663
8def0cf89dd94f1483002d209d33a00e,RADAR_LEFT_FRONT,forward_30deg,0-50,152,552
8def0cf89dd94f1483002d209d33a00e,RADAR_LEFT_FRONT,forward_30deg,50-100,199,552
8def0cf89dd94f1483002d209d33a00e,RADAR_LEFT_FRONT,forward_30deg,100-150,152,552
8def0cf89dd94f1483002d209d33a00e,RADAR_LEFT_FRONT,forward_30deg,150-400,49,552
8def0cf89dd94f1483002d209d33a00e,RADAR_LEFT_FRONT,forward_30deg,>=400,0,552
8def0cf89dd94f1483002d209d33a00e,LIDAR_LEFT,all_azimuth,0-50,70665,80225
8def0cf89dd94f1483002d209d33a00e,LIDAR_LEFT,all_azimuth,50-100,7340,80225
8def0cf89dd94f1483002d209d33a00e,LIDAR_LEFT,all_azimuth,100-150,1797,80225
8def0cf89dd94f1483002d209d33a00e,LIDAR_LEFT,all_azimuth,150-400,423,80225
8def0cf89dd94f1483002d209d33a00e,LIDAR_LEFT,all_azimuth,>=400,0,80225
8def0cf89dd94f1483002d209d33a00e,LIDAR_LEFT,forward_30deg,0-50,16473,20955
8def0cf89dd94f1483002d209d33a00e,LIDAR_LEFT,forward_30deg,50-100,3297,20955
8def0cf89dd94f1483002d209d33a00e,LIDAR_LEFT,forward_30deg,100-150,1031,20955
8def0cf89dd94f1483002d209d33a00e,LIDAR_LEFT,forward_30deg,150-400,154,20955
8def0cf89dd94f1483002d209d33a00e,LIDAR_LEFT,forward_30deg,>=400,0,20955
8def0cf89dd94f1483002d209d33a00e,LIDAR_TOP_FRONT,all_azimuth,0-50,17741,17741
8def0cf89dd94f1483002d209d33a00e,LIDAR_TOP_FRONT,all_azimuth,50-100,0,17741
8def0cf89dd94f1483002d209d33a00e,LIDAR_TOP_FRONT,all_azimuth,100-150,0,17741
8def0cf89dd94f1483002d209d33a00e,LIDAR_TOP_FRONT,all_azimuth,150-400,0,17741
8def0cf89dd94f1483002d209d33a00e,LIDAR_TOP_FRONT,all_azimuth,>=400,0,17741
8def0cf89dd94f1483002d209d33a00e,LIDAR_TOP_FRONT,forward_30deg,0-50,11620,11620
8def0cf89dd94f1483002d209d33a00e,LIDAR_TOP_FRONT,forward_30deg,50-100,0,11620
8def0cf89dd94f1483002d209d33a00e,LIDAR_TOP_FRONT,forward_30deg,100-150,0,11620
8def0cf89dd94f1483002d209d33a00e,LIDAR_TOP_FRONT,forward_30deg,150-400,0,11620
8def0cf89dd94f1483002d209d33a00e,LIDAR_TOP_FRONT,forward_30deg,>=400,0,11620
8def0cf89dd94f1483002d209d33a00e,ground_truth,all_azimuth,0-50,12,46
8def0cf89dd94f1483002d209d33a00e,ground_truth,all_azimuth,50-100,15,46
8def0cf89dd94f1483002d209d33a00e,ground_truth,all_azimuth,100-150,12,46
8def0cf89dd94f1483002d209d33a00e,ground_truth,all_azimuth,150-400,7,46
8def0cf89dd94f1483002d209d33a00e,ground_truth,all_azimuth,>=400,0,46
8def0cf89dd94f1483002d209d33a00e,ground_truth,forward_30deg,0-50,3,23
8def0cf89dd94f1483002d209d33a00e,ground_truth,forward_30deg,50-100,9,23
8def0cf89dd94f1483002d209d33a00e,ground_truth,forward_30deg,100-150,7,23
8def0cf89dd94f1483002d209d33a00e,ground_truth,forward_30deg,150-400,4,23
8def0cf89dd94f1483002d209d33a00e,ground_truth,forward_30deg,>=400,0,23
aad3fc22cae6450ba76ce8c10ceb5862,RADAR_LEFT_FRONT,all_azimuth,0-50,217,655
aad3fc22cae6450ba76ce8c10ceb5862,RADAR_LEFT_FRONT,all_azimuth,50-100,243,655
aad3fc22cae6450ba76ce8c10ceb5862,RADAR_LEFT_FRONT,all_azimuth,100-150,142,655
aad3fc22cae6450ba76ce8c10ceb5862,RADAR_LEFT_FRONT,all_azimuth,150-400,53,655
aad3fc22cae6450ba76ce8c10ceb5862,RADAR_LEFT_FRONT,all_azimuth,>=400,0,655
aad3fc22cae6450ba76ce8c10ceb5862,RADAR_LEFT_FRONT,forward_30deg,0-50,129,542
aad3fc22cae6450ba76ce8c10ceb5862,RADAR_LEFT_FRONT,forward_30deg,50-100,220,542
aad3fc22cae6450ba76ce8c10ceb5862,RADAR_LEFT_FRONT,forward_30deg,100-150,140,542
aad3fc22cae6450ba76ce8c10ceb5862,RADAR_LEFT_FRONT,forward_30deg,150-400,53,542
aad3fc22cae6450ba76ce8c10ceb5862,RADAR_LEFT_FRONT,forward_30deg,>=400,0,542
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_LEFT,all_azimuth,0-50,70817,80227
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_LEFT,all_azimuth,50-100,7566,80227
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_LEFT,all_azimuth,100-150,1316,80227
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_LEFT,all_azimuth,150-400,528,80227
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_LEFT,all_azimuth,>=400,0,80227
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_LEFT,forward_30deg,0-50,16752,21155
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_LEFT,forward_30deg,50-100,3489,21155
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_LEFT,forward_30deg,100-150,672,21155
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_LEFT,forward_30deg,150-400,242,21155
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_LEFT,forward_30deg,>=400,0,21155
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_TOP_FRONT,all_azimuth,0-50,17758,17758
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_TOP_FRONT,all_azimuth,50-100,0,17758
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_TOP_FRONT,all_azimuth,100-150,0,17758
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_TOP_FRONT,all_azimuth,150-400,0,17758
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_TOP_FRONT,all_azimuth,>=400,0,17758
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_TOP_FRONT,forward_30deg,0-50,11386,11386
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_TOP_FRONT,forward_30deg,50-100,0,11386
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_TOP_FRONT,forward_30deg,100-150,0,11386
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_TOP_FRONT,forward_30deg,150-400,0,11386
aad3fc22cae6450ba76ce8c10ceb5862,LIDAR_TOP_FRONT,forward_30deg,>=400,0,11386
aad3fc22cae6450ba76ce8c10ceb5862,ground_truth,all_azimuth,0-50,11,47
aad3fc22cae6450ba76ce8c10ceb5862,ground_truth,all_azimuth,50-100,17,47
aad3fc22cae6450ba76ce8c10ceb5862,ground_truth,all_azimuth,100-150,11,47
aad3fc22cae6450ba76ce8c10ceb5862,ground_truth,all_azimuth,150-400,8,47
aad3fc22cae6450ba76ce8c10ceb5862,ground_truth,all_azimuth,>=400,0,47
aad3fc22cae6450ba76ce8c10ceb5862,ground_truth,forward_30deg,0-50,1,22
aad3fc22cae6450ba76ce8c10ceb5862,ground_truth,forward_30deg,50-100,10,22
aad3fc22cae6450ba76ce8c10ceb5862,ground_truth,forward_30deg,100-150,7,22
aad3fc22cae6450ba76ce8c10ceb5862,ground_truth,forward_30deg,150-400,4,22
aad3fc22cae6450ba76ce8c10ceb5862,ground_truth,forward_30deg,>=400,0,22
b758c76a38de4c96a259024c2603f725,RADAR_LEFT_FRONT,all_azimuth,0-50,231,709
b758c76a38de4c96a259024c2603f725,RADAR_LEFT_FRONT,all_azimuth,50-100,255,709
b758c76a38de4c96a259024c2603f725,RADAR_LEFT_FRONT,all_azimuth,100-150,178,709
b758c76a38de4c96a259024c2603f725,RADAR_LEFT_FRONT,all_azimuth,150-400,45,709
b758c76a38de4c96a259024c2603f725,RADAR_LEFT_FRONT,all_azimuth,>=400,0,709
b758c76a38de4c96a259024c2603f725,RADAR_LEFT_FRONT,forward_30deg,0-50,134,588
b758c76a38de4c96a259024c2603f725,RADAR_LEFT_FRONT,forward_30deg,50-100,239,588
b758c76a38de4c96a259024c2603f725,RADAR_LEFT_FRONT,forward_30deg,100-150,172,588
b758c76a38de4c96a259024c2603f725,RADAR_LEFT_FRONT,forward_30deg,150-400,43,588
b758c76a38de4c96a259024c2603f725,RADAR_LEFT_FRONT,forward_30deg,>=400,0,588
b758c76a38de4c96a259024c2603f725,LIDAR_LEFT,all_azimuth,0-50,70081,79689
b758c76a38de4c96a259024c2603f725,LIDAR_LEFT,all_azimuth,50-100,7835,79689
b758c76a38de4c96a259024c2603f725,LIDAR_LEFT,all_azimuth,100-150,1222,79689
b758c76a38de4c96a259024c2603f725,LIDAR_LEFT,all_azimuth,150-400,551,79689
b758c76a38de4c96a259024c2603f725,LIDAR_LEFT,all_azimuth,>=400,0,79689
b758c76a38de4c96a259024c2603f725,LIDAR_LEFT,forward_30deg,0-50,16149,20922
b758c76a38de4c96a259024c2603f725,LIDAR_LEFT,forward_30deg,50-100,3680,20922
b758c76a38de4c96a259024c2603f725,LIDAR_LEFT,forward_30deg,100-150,855,20922
b758c76a38de4c96a259024c2603f725,LIDAR_LEFT,forward_30deg,150-400,238,20922
b758c76a38de4c96a259024c2603f725,LIDAR_LEFT,forward_30deg,>=400,0,20922
b758c76a38de4c96a259024c2603f725,LIDAR_TOP_FRONT,all_azimuth,0-50,17672,17672
b758c76a38de4c96a259024c2603f725,LIDAR_TOP_FRONT,all_azimuth,50-100,0,17672
b758c76a38de4c96a259024c2603f725,LIDAR_TOP_FRONT,all_azimuth,100-150,0,17672
b758c76a38de4c96a259024c2603f725,LIDAR_TOP_FRONT,all_azimuth,150-400,0,17672
b758c76a38de4c96a259024c2603f725,LIDAR_TOP_FRONT,all_azimuth,>=400,0,17672
b758c76a38de4c96a259024c2603f725,LIDAR_TOP_FRONT,forward_30deg,0-50,11368,11368
b758c76a38de4c96a259024c2603f725,LIDAR_TOP_FRONT,forward_30deg,50-100,0,11368
b758c76a38de4c96a259024c2603f725,LIDAR_TOP_FRONT,forward_30deg,100-150,0,11368
b758c76a38de4c96a259024c2603f725,LIDAR_TOP_FRONT,forward_30deg,150-400,0,11368
b758c76a38de4c96a259024c2603f725,LIDAR_TOP_FRONT,forward_30deg,>=400,0,11368
b758c76a38de4c96a259024c2603f725,ground_truth,all_azimuth,0-50,10,46
b758c76a38de4c96a259024c2603f725,ground_truth,all_azimuth,50-100,16,46
b758c76a38de4c96a259024c2603f725,ground_truth,all_azimuth,100-150,13,46
b758c76a38de4c96a259024c2603f725,ground_truth,all_azimuth,150-400,7,46
b758c76a38de4c96a259024c2603f725,ground_truth,all_azimuth,>=400,0,46
b758c76a38de4c96a259024c2603f725,ground_truth,forward_30deg,0-50,1,20
b758c76a38de4c96a259024c2603f725,ground_truth,forward_30deg,50-100,8,20
b758c76a38de4c96a259024c2603f725,ground_truth,forward_30deg,100-150,8,20
b758c76a38de4c96a259024c2603f725,ground_truth,forward_30deg,150-400,3,20
b758c76a38de4c96a259024c2603f725,ground_truth,forward_30deg,>=400,0,20
a253c803a4244cb9aa2a2b1963eeeea3,RADAR_LEFT_FRONT,all_azimuth,0-50,236,667
a253c803a4244cb9aa2a2b1963eeeea3,RADAR_LEFT_FRONT,all_azimuth,50-100,252,667
a253c803a4244cb9aa2a2b1963eeeea3,RADAR_LEFT_FRONT,all_azimuth,100-150,138,667
a253c803a4244cb9aa2a2b1963eeeea3,RADAR_LEFT_FRONT,all_azimuth,150-400,41,667
a253c803a4244cb9aa2a2b1963eeeea3,RADAR_LEFT_FRONT,all_azimuth,>=400,0,667
a253c803a4244cb9aa2a2b1963eeeea3,RADAR_LEFT_FRONT,forward_30deg,0-50,137,548
a253c803a4244cb9aa2a2b1963eeeea3,RADAR_LEFT_FRONT,forward_30deg,50-100,236,548
a253c803a4244cb9aa2a2b1963eeeea3,RADAR_LEFT_FRONT,forward_30deg,100-150,135,548
a253c803a4244cb9aa2a2b1963eeeea3,RADAR_LEFT_FRONT,forward_30deg,150-400,40,548
a253c803a4244cb9aa2a2b1963eeeea3,RADAR_LEFT_FRONT,forward_30deg,>=400,0,548
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_LEFT,all_azimuth,0-50,70695,79603
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_LEFT,all_azimuth,50-100,7024,79603
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_LEFT,all_azimuth,100-150,1389,79603
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_LEFT,all_azimuth,150-400,495,79603
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_LEFT,all_azimuth,>=400,0,79603
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_LEFT,forward_30deg,0-50,16531,21421
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_LEFT,forward_30deg,50-100,3614,21421
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_LEFT,forward_30deg,100-150,1021,21421
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_LEFT,forward_30deg,150-400,255,21421
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_LEFT,forward_30deg,>=400,0,21421
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_TOP_FRONT,all_azimuth,0-50,17295,17295
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_TOP_FRONT,all_azimuth,50-100,0,17295
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_TOP_FRONT,all_azimuth,100-150,0,17295
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_TOP_FRONT,all_azimuth,150-400,0,17295
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_TOP_FRONT,all_azimuth,>=400,0,17295
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_TOP_FRONT,forward_30deg,0-50,11403,11403
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_TOP_FRONT,forward_30deg,50-100,0,11403
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_TOP_FRONT,forward_30deg,100-150,0,11403
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_TOP_FRONT,forward_30deg,150-400,0,11403
a253c803a4244cb9aa2a2b1963eeeea3,LIDAR_TOP_FRONT,forward_30deg,>=400,0,11403
a253c803a4244cb9aa2a2b1963eeeea3,ground_truth,all_azimuth,0-50,12,49
a253c803a4244cb9aa2a2b1963eeeea3,ground_truth,all_azimuth,50-100,15,49
a253c803a4244cb9aa2a2b1963eeeea3,ground_truth,all_azimuth,100-150,12,49
a253c803a4244cb9aa2a2b1963eeeea3,ground_truth,all_azimuth,150-400,10,49
a253c803a4244cb9aa2a2b1963eeeea3,ground_truth,all_azimuth,>=400,0,49
a253c803a4244cb9aa2a2b1963eeeea3,ground_truth,forward_30deg,0-50,0,21
a253c803a4244cb9aa2a2b1963eeeea3,ground_truth,forward_30deg,50-100,10,21
a253c803a4244cb9aa2a2b1963eeeea3,ground_truth,forward_30deg,100-150,6,21
a253c803a4244cb9aa2a2b1963eeeea3,ground_truth,forward_30deg,150-400,5,21
a253c803a4244cb9aa2a2b1963eeeea3,ground_truth,forward_30deg,>=400,0,21
364e9aeabf004d098c42b93bd3f73344,RADAR_LEFT_FRONT,all_azimuth,0-50,219,597
364e9aeabf004d098c42b93bd3f73344,RADAR_LEFT_FRONT,all_azimuth,50-100,239,597
364e9aeabf004d098c42b93bd3f73344,RADAR_LEFT_FRONT,all_azimuth,100-150,116,597
364e9aeabf004d098c42b93bd3f73344,RADAR_LEFT_FRONT,all_azimuth,150-400,23,597
364e9aeabf004d098c42b93bd3f73344,RADAR_LEFT_FRONT,all_azimuth,>=400,0,597
364e9aeabf004d098c42b93bd3f73344,RADAR_LEFT_FRONT,forward_30deg,0-50,127,495
364e9aeabf004d098c42b93bd3f73344,RADAR_LEFT_FRONT,forward_30deg,50-100,231,495
364e9aeabf004d098c42b93bd3f73344,RADAR_LEFT_FRONT,forward_30deg,100-150,115,495
364e9aeabf004d098c42b93bd3f73344,RADAR_LEFT_FRONT,forward_30deg,150-400,22,495
364e9aeabf004d098c42b93bd3f73344,RADAR_LEFT_FRONT,forward_30deg,>=400,0,495
364e9aeabf004d098c42b93bd3f73344,LIDAR_LEFT,all_azimuth,0-50,66482,77836
364e9aeabf004d098c42b93bd3f73344,LIDAR_LEFT,all_azimuth,50-100,9398,77836
364e9aeabf004d098c42b93bd3f73344,LIDAR_LEFT,all_azimuth,100-150,1661,77836
364e9aeabf004d098c42b93bd3f73344,LIDAR_LEFT,all_azimuth,150-400,295,77836
364e9aeabf004d098c42b93bd3f73344,LIDAR_LEFT,all_azimuth,>=400,0,77836
364e9aeabf004d098c42b93bd3f73344,LIDAR_LEFT,forward_30deg,0-50,16396,21402
364e9aeabf004d098c42b93bd3f73344,LIDAR_LEFT,forward_30deg,50-100,3965,21402
364e9aeabf004d098c42b93bd3f73344,LIDAR_LEFT,forward_30deg,100-150,895,21402
364e9aeabf004d098c42b93bd3f73344,LIDAR_LEFT,forward_30deg,150-400,146,21402
364e9aeabf004d098c42b93bd3f73344,LIDAR_LEFT,forward_30deg,>=400,0,21402
364e9aeabf004d098c42b93bd3f73344,LIDAR_TOP_FRONT,all_azimuth,0-50,16487,16489
364e9aeabf004d098c42b93bd3f73344,LIDAR_TOP_FRONT,all_azimuth,50-100,2,16489
364e9aeabf004d098c42b93bd3f73344,LIDAR_TOP_FRONT,all_azimuth,100-150,0,16489
364e9aeabf004d098c42b93bd3f73344,LIDAR_TOP_FRONT,all_azimuth,150-400,0,16489
364e9aeabf004d098c42b93bd3f73344,LIDAR_TOP_FRONT,all_azimuth,>=400,0,16489
364e9aeabf004d098c42b93bd3f73344,LIDAR_TOP_FRONT,forward_30deg,0-50,11301,11303
364e9aeabf004d098c42b93bd3f73344,LIDAR_TOP_FRONT,forward_30deg,50-100,2,11303
364e9aeabf004d098c42b93bd3f73344,LIDAR_TOP_FRONT,forward_30deg,100-150,0,11303
364e9aeabf004d098c42b93bd3f73344,LIDAR_TOP_FRONT,forward_30deg,150-400,0,11303
364e9aeabf004d098c42b93bd3f73344,LIDAR_TOP_FRONT,forward_30deg,>=400,0,11303
364e9aeabf004d098c42b93bd3f73344,ground_truth,all_azimuth,0-50,12,47
364e9aeabf004d098c42b93bd3f73344,ground_truth,all_azimuth,50-100,13,47
364e9aeabf004d098c42b93bd3f73344,ground_truth,all_azimuth,100-150,12,47
364e9aeabf004d098c42b93bd3f73344,ground_truth,all_azimuth,150-400,10,47
364e9aeabf004d098c42b93bd3f73344,ground_truth,all_azimuth,>=400,0,47
364e9aeabf004d098c42b93bd3f73344,ground_truth,forward_30deg,0-50,1,21
364e9aeabf004d098c42b93bd3f73344,ground_truth,forward_30deg,50-100,8,21
364e9aeabf004d098c42b93bd3f73344,ground_truth,forward_30deg,100-150,5,21
364e9aeabf004d098c42b93bd3f73344,ground_truth,forward_30deg,150-400,7,21
364e9aeabf004d098c42b93bd3f73344,ground_truth,forward_30deg,>=400,0,21
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,all_azimuth,0-50,219,599
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,all_azimuth,50-100,242,599
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,all_azimuth,100-150,97,599
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,all_azimuth,150-400,41,599
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,all_azimuth,>=400,0,599
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,forward_30deg,0-50,139,512
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,forward_30deg,50-100,237,512
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,forward_30deg,100-150,95,512
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,forward_30deg,150-400,41,512
e99ad15689f74cc1a7f2e92052fddbac,RADAR_LEFT_FRONT,forward_30deg,>=400,0,512
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_LEFT,all_azimuth,0-50,63521,75908
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_LEFT,all_azimuth,50-100,10659,75908
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_LEFT,all_azimuth,100-150,1279,75908
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_LEFT,all_azimuth,150-400,449,75908
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_LEFT,all_azimuth,>=400,0,75908
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_LEFT,forward_30deg,0-50,15914,21439
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_LEFT,forward_30deg,50-100,4684,21439
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_LEFT,forward_30deg,100-150,631,21439
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_LEFT,forward_30deg,150-400,210,21439
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_LEFT,forward_30deg,>=400,0,21439
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_TOP_FRONT,all_azimuth,0-50,16133,16138
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_TOP_FRONT,all_azimuth,50-100,5,16138
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_TOP_FRONT,all_azimuth,100-150,0,16138
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_TOP_FRONT,all_azimuth,150-400,0,16138
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_TOP_FRONT,all_azimuth,>=400,0,16138
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_TOP_FRONT,forward_30deg,0-50,11261,11261
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_TOP_FRONT,forward_30deg,50-100,0,11261
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_TOP_FRONT,forward_30deg,100-150,0,11261
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_TOP_FRONT,forward_30deg,150-400,0,11261
e99ad15689f74cc1a7f2e92052fddbac,LIDAR_TOP_FRONT,forward_30deg,>=400,0,11261
e99ad15689f74cc1a7f2e92052fddbac,ground_truth,all_azimuth,0-50,14,47
e99ad15689f74cc1a7f2e92052fddbac,ground_truth,all_azimuth,50-100,14,47
e99ad15689f74cc1a7f2e92052fddbac,ground_truth,all_azimuth,100-150,10,47
e99ad15689f74cc1a7f2e92052fddbac,ground_truth,all_azimuth,150-400,9,47
e99ad15689f74cc1a7f2e92052fddbac,ground_truth,all_azimuth,>=400,0,47
e99ad15689f74cc1a7f2e92052fddbac,ground_truth,forward_30deg,0-50,0,17
e99ad15689f74cc1a7f2e92052fddbac,ground_truth,forward_30deg,50-100,8,17
e99ad15689f74cc1a7f2e92052fddbac,ground_truth,forward_30deg,100-150,4,17
e99ad15689f74cc1a7f2e92052fddbac,ground_truth,forward_30deg,150-400,5,17
e99ad15689f74cc1a7f2e92052fddbac,ground_truth,forward_30deg,>=400,0,17
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,all_azimuth,0-50,230,623
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,all_azimuth,50-100,243,623
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,all_azimuth,100-150,115,623
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,all_azimuth,150-400,35,623
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,all_azimuth,>=400,0,623
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,forward_30deg,0-50,132,520
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,forward_30deg,50-100,238,520
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,forward_30deg,100-150,115,520
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,forward_30deg,150-400,35,520
11ec72961e774527ac42ae08e165c7da,RADAR_LEFT_FRONT,forward_30deg,>=400,0,520
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,all_azimuth,0-50,62817,73285
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,all_azimuth,50-100,8531,73285
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,all_azimuth,100-150,1452,73285
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,all_azimuth,150-400,485,73285
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,all_azimuth,>=400,0,73285
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,forward_30deg,0-50,17302,21528
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,forward_30deg,50-100,3348,21528
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,forward_30deg,100-150,682,21528
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,forward_30deg,150-400,196,21528
11ec72961e774527ac42ae08e165c7da,LIDAR_LEFT,forward_30deg,>=400,0,21528
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,all_azimuth,0-50,15164,15164
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,all_azimuth,50-100,0,15164
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,all_azimuth,100-150,0,15164
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,all_azimuth,150-400,0,15164
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,all_azimuth,>=400,0,15164
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,forward_30deg,0-50,11304,11304
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,forward_30deg,50-100,0,11304
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,forward_30deg,100-150,0,11304
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,forward_30deg,150-400,0,11304
11ec72961e774527ac42ae08e165c7da,LIDAR_TOP_FRONT,forward_30deg,>=400,0,11304
11ec72961e774527ac42ae08e165c7da,ground_truth,all_azimuth,0-50,16,46
11ec72961e774527ac42ae08e165c7da,ground_truth,all_azimuth,50-100,10,46
11ec72961e774527ac42ae08e165c7da,ground_truth,all_azimuth,100-150,8,46
11ec72961e774527ac42ae08e165c7da,ground_truth,all_azimuth,150-400,12,46
11ec72961e774527ac42ae08e165c7da,ground_truth,all_azimuth,>=400,0,46
11ec72961e774527ac42ae08e165c7da,ground_truth,forward_30deg,0-50,1,18
11ec72961e774527ac42ae08e165c7da,ground_truth,forward_30deg,50-100,7,18
11ec72961e774527ac42ae08e165c7da,ground_truth,forward_30deg,100-150,4,18
11ec72961e774527ac42ae08e165c7da,ground_truth,forward_30deg,150-400,6,18
